time	V(vi)	V(vo)
4.841375238866756e-03	2.000000e+00	1.979503e+00
4.883808586871541e-03	2.000000e+00	1.979324e+00
4.928637745848665e-03	2.000000e+00	1.979135e+00
5.000001000000000e-03	2.000000e+00	1.978835e+00
5.000002000000001e-03	0.000000e+00	-2.116381e-02
5.000018000000006e-03	0.000000e+00	-2.116380e-02
5.000022452034444e-03	0.000000e+00	-2.116381e-02
5.000026712672328e-03	0.000000e+00	-2.116380e-02
5.000035233948094e-03	0.000000e+00	-2.116381e-02
5.000052276499628e-03	0.000000e+00	-2.116380e-02
5.000086361602694e-03	0.000000e+00	-2.116381e-02
5.000133437348562e-03	0.000000e+00	-2.116380e-02
5.000185218716535e-03	0.000000e+00	-2.116380e-02
5.000252931058238e-03	0.000000e+00	-2.116379e-02
5.000344406935493e-03	0.000000e+00	-2.116380e-02
5.000485143768054e-03	0.000000e+00	-2.116378e-02
5.000719592246680e-03	0.000000e+00	-2.116378e-02
5.001188489203934e-03	0.000000e+00	-2.116375e-02
5.002126283118442e-03	0.000000e+00	-2.116372e-02
5.004001870947457e-03	0.000000e+00	-2.116363e-02
5.007753046605486e-03	0.000000e+00	-2.116347e-02
5.015255397921546e-03	0.000000e+00	-2.116312e-02
5.030260100553665e-03	0.000000e+00	-2.116245e-02
5.060269505817903e-03	0.000000e+00	-2.116109e-02
5.120288316346379e-03	0.000000e+00	-2.115840e-02
5.202553038780737e-03	0.000000e+00	-2.115469e-02
5.248953399968434e-03	0.000000e+00	-2.115261e-02
5.283392245656526e-03	0.000000e+00	-2.115105e-02
5.317219356402962e-03	0.000000e+00	-2.114954e-02
5.350742100466273e-03	0.000000e+00	-2.114802e-02
5.417787588592895e-03	0.000000e+00	-2.114501e-02
5.486105444078329e-03	0.000000e+00	-2.114193e-02
5.576127855570427e-03	0.000000e+00	-2.113789e-02
5.711402908422065e-03	0.000000e+00	-2.113180e-02
5.906715408422065e-03	0.000000e+00	-2.112303e-02
6.102027908422065e-03	0.000000e+00	-2.111424e-02
6.297340408422065e-03	0.000000e+00	-2.110548e-02
6.492652908422066e-03	0.000000e+00	-2.109670e-02
6.687965408422066e-03	0.000000e+00	-2.108795e-02
6.883277908422066e-03	0.000000e+00	-2.107918e-02
7.078590408422066e-03	0.000000e+00	-2.107043e-02
7.273902908422066e-03	0.000000e+00	-2.106166e-02
7.469215408422067e-03	0.000000e+00	-2.105292e-02
7.638556731679117e-03	0.000000e+00	-2.104533e-02
7.710754460462127e-03	0.000000e+00	-2.104210e-02
7.765388173491445e-03	0.000000e+00	-2.103965e-02
7.825722473262173e-03	0.000000e+00	-2.103696e-02
7.895399430840029e-03	0.000000e+00	-2.103383e-02
7.961498154146389e-03	0.000000e+00	-2.103088e-02
8.038544258354942e-03	0.000000e+00	-2.102742e-02
8.128810800388526e-03	0.000000e+00	-2.102339e-02
8.260626599000084e-03	0.000000e+00	-2.101749e-02
8.455939099000083e-03	0.000000e+00	-2.100877e-02
8.651251599000083e-03	0.000000e+00	-2.100003e-02
8.846564099000082e-03	0.000000e+00	-2.099131e-02
9.041876599000081e-03	0.000000e+00	-2.098258e-02
9.237189099000081e-03	0.000000e+00	-2.097388e-02
9.432501599000080e-03	0.000000e+00	-2.096515e-02
9.627814099000079e-03	0.000000e+00	-2.095645e-02
9.719308957966334e-03	0.000000e+00	-2.095236e-02
9.753257247876288e-03	0.000000e+00	-2.095086e-02
9.769905429957289e-03	0.000000e+00	-2.095011e-02
9.786812199177153e-03	0.000000e+00	-2.094936e-02
9.806645938350358e-03	0.000000e+00	-2.094847e-02
9.831849273267810e-03	0.000000e+00	-2.094736e-02
9.857868702734624e-03	0.000000e+00	-2.094619e-02
9.896629894645280e-03	0.000000e+00	-2.094447e-02
9.940607849264919e-03	0.000000e+00	-2.094250e-02
1.000000000000000e-02	0.000000e+00	-2.093986e-02
1.000000100000000e-02	2.000000e+00	1.979059e+00
1.000001699999999e-02	2.000000e+00	1.979059e+00
1.000002357730379e-02	2.000000e+00	1.979059e+00
1.000002983932861e-02	2.000000e+00	1.979059e+00
1.000004236337827e-02	2.000000e+00	1.979059e+00
1.000006741147757e-02	2.000000e+00	1.979059e+00
1.000011750767619e-02	2.000000e+00	1.979058e+00
1.000021257083544e-02	2.000000e+00	1.979058e+00
1.000034205756695e-02	2.000000e+00	1.979057e+00
1.000054223374267e-02	2.000000e+00	1.979056e+00
1.000089519212327e-02	2.000000e+00	1.979055e+00
1.000160110888448e-02	2.000000e+00	1.979052e+00
1.000301294240689e-02	2.000000e+00	1.979046e+00
1.000583660945170e-02	2.000000e+00	1.979034e+00
1.001148394354133e-02	2.000000e+00	1.979010e+00
1.002277861172060e-02	2.000000e+00	1.978963e+00
1.004536794807912e-02	2.000000e+00	1.978868e+00
1.009054662079617e-02	2.000000e+00	1.978678e+00
1.018090396623027e-02	2.000000e+00	1.978297e+00
1.023603355897315e-02	2.000000e+00	1.978065e+00
1.027446419735305e-02	2.000000e+00	1.977903e+00
1.030626841966326e-02	2.000000e+00	1.977769e+00
1.033868448376079e-02	2.000000e+00	1.977633e+00
1.035829431989419e-02	2.000000e+00	1.977551e+00
1.038002708268347e-02	2.000000e+00	1.977459e+00
1.040029349906918e-02	2.000000e+00	1.977374e+00
1.041926886920139e-02	2.000000e+00	1.977294e+00
1.043904112933062e-02	2.000000e+00	1.977211e+00
1.045958912512408e-02	2.000000e+00	1.977124e+00
1.048197151194189e-02	2.000000e+00	1.977030e+00
1.050725515706178e-02	2.000000e+00	1.976924e+00
1.053441175330544e-02	2.000000e+00	1.976810e+00
1.056396664847386e-02	2.000000e+00	1.976685e+00
1.060090641138597e-02	2.000000e+00	1.976530e+00
1.064290418086596e-02	2.000000e+00	1.976354e+00
1.069316651180245e-02	2.000000e+00	1.976142e+00
1.075564517150590e-02	2.000000e+00	1.975879e+00
1.086818924624490e-02	2.000000e+00	1.975406e+00
1.106350174624490e-02	2.000000e+00	1.974586e+00
1.125881424624490e-02	2.000000e+00	1.973765e+00
1.145412674624490e-02	2.000000e+00	1.972945e+00
1.164943924624490e-02	2.000000e+00	1.972126e+00
1.184475174624490e-02	2.000000e+00	1.971306e+00
1.204006424624490e-02	2.000000e+00	1.970487e+00
1.223537674624490e-02	2.000000e+00	1.969669e+00
1.243068924624490e-02	2.000000e+00	1.968850e+00
1.262422471306865e-02	2.000000e+00	1.968040e+00
1.277853532471244e-02	2.000000e+00	1.967394e+00
1.294612142310643e-02	2.000000e+00	1.966692e+00
1.301902718885107e-02	2.000000e+00	1.966387e+00
1.310189785413578e-02	2.000000e+00	1.966040e+00
1.318078854555128e-02	2.000000e+00	1.965710e+00
1.327535690646139e-02	2.000000e+00	1.965315e+00
1.341086153443671e-02	2.000000e+00	1.964748e+00
1.360617403443671e-02	2.000000e+00	1.963932e+00
1.380148653443671e-02	2.000000e+00	1.963116e+00
1.399679903443671e-02	2.000000e+00	1.962301e+00
1.419211153443671e-02	2.000000e+00	1.961485e+00
1.438742403443671e-02	2.000000e+00	1.960670e+00
1.458273653443671e-02	2.000000e+00	1.959856e+00
1.468764484151560e-02	2.000000e+00	1.959418e+00
1.473359618538967e-02	2.000000e+00	1.959227e+00
1.476794045185657e-02	2.000000e+00	1.959084e+00
1.478109851955641e-02	2.000000e+00	1.959029e+00
1.480113969337515e-02	2.000000e+00	1.958945e+00
1.482229666004678e-02	2.000000e+00	1.958857e+00
1.484460390310001e-02	2.000000e+00	1.958764e+00
1.488214363095635e-02	2.000000e+00	1.958608e+00
1.491828040046712e-02	2.000000e+00	1.958457e+00
1.499055393948865e-02	2.000000e+00	1.958156e+00
1.500000100000000e-02	2.000000e+00	1.958117e+00
1.500000200000000e-02	4.522159e-09	-4.188210e-02
1.500001799999999e-02	0.000000e+00	-4.188207e-02
1.500002634241876e-02	0.000000e+00	-4.188210e-02
1.500003427819591e-02	0.000000e+00	-4.188207e-02
1.500005014975023e-02	0.000000e+00	-4.188210e-02
1.500008189285886e-02	0.000000e+00	-4.188208e-02
1.500013343829061e-02	0.000000e+00	-4.188211e-02
1.500018224926958e-02	0.000000e+00	-4.188208e-02
1.500024610599674e-02	0.000000e+00	-4.188210e-02
1.500031488895409e-02	0.000000e+00	-4.188206e-02
1.500043562684519e-02	0.000000e+00	-4.188209e-02
1.500060529104810e-02	0.000000e+00	-4.188205e-02
1.500094386383230e-02	0.000000e+00	-4.188205e-02
1.500162100940069e-02	0.000000e+00	-4.188196e-02
1.500297530053748e-02	0.000000e+00	-4.188187e-02
1.500568388281106e-02	0.000000e+00	-4.188161e-02
1.501110104735821e-02	0.000000e+00	-4.188116e-02
1.502193537645251e-02	0.000000e+00	-4.188017e-02
1.504360403464111e-02	0.000000e+00	-4.187828e-02
1.508694135101832e-02	0.000000e+00	-4.187439e-02
1.517361598377274e-02	0.000000e+00	-4.186671e-02
1.522411935803868e-02	0.000000e+00	-4.186218e-02
1.526123029156998e-02	0.000000e+00	-4.185891e-02
1.529063265101568e-02	0.000000e+00	-4.185626e-02
1.532148176232968e-02	0.000000e+00	-4.185354e-02
1.535793597792700e-02	0.000000e+00	-4.185027e-02
1.543084440912165e-02	0.000000e+00	-4.184380e-02
1.549679224424235e-02	0.000000e+00	-4.183790e-02
1.559466530640902e-02	0.000000e+00	-4.182922e-02
1.574431202252706e-02	0.000000e+00	-4.181588e-02
1.593962452252706e-02	0.000000e+00	-4.179853e-02
1.613493702252706e-02	0.000000e+00	-4.178113e-02
1.633024952252705e-02	0.000000e+00	-4.176380e-02
1.652556202252705e-02	0.000000e+00	-4.174642e-02
1.672087452252705e-02	0.000000e+00	-4.172911e-02
1.691618702252705e-02	0.000000e+00	-4.171174e-02
1.711149952252705e-02	0.000000e+00	-4.169444e-02
1.730681202252705e-02	0.000000e+00	-4.167709e-02
1.750212452252705e-02	0.000000e+00	-4.165981e-02
1.765345939900329e-02	0.000000e+00	-4.164637e-02
1.784877189900328e-02	0.000000e+00	-4.162909e-02
1.804408439900328e-02	0.000000e+00	-4.161176e-02
1.823939689900328e-02	0.000000e+00	-4.159451e-02
1.843470939900328e-02	0.000000e+00	-4.157719e-02
1.863002189900328e-02	0.000000e+00	-4.155995e-02
1.882533439900328e-02	0.000000e+00	-4.154266e-02
1.902064689900328e-02	0.000000e+00	-4.152543e-02
1.921595939900328e-02	0.000000e+00	-4.150815e-02
1.941127189900328e-02	0.000000e+00	-4.149093e-02
1.960658439900328e-02	0.000000e+00	-4.147367e-02
1.970231489386737e-02	0.000000e+00	-4.146525e-02
1.974229768501539e-02	0.000000e+00	-4.146169e-02
1.976430685676671e-02	0.000000e+00	-4.145978e-02
1.977833862994869e-02	0.000000e+00	-4.145851e-02
1.979804177209972e-02	0.000000e+00	-4.145680e-02
1.981876343728087e-02	0.000000e+00	-4.145495e-02
1.984135683132001e-02	0.000000e+00	-4.145299e-02
1.988184674099947e-02	0.000000e+00	-4.144939e-02
1.992011891842219e-02	0.000000e+00	-4.144605e-02
1.999666327326762e-02	0.000000e+00	-4.143927e-02
2.000000000000000e-02	0.000000e+00	-4.143900e-02
2.000000100000000e-02	2.000000e+00	1.958560e+00
2.000001699999999e-02	2.000000e+00	1.958560e+00
2.000002690861686e-02	2.000000e+00	1.958560e+00
2.000003633945112e-02	2.000000e+00	1.958560e+00
2.000005520111964e-02	2.000000e+00	1.958559e+00
2.000009292445667e-02	2.000000e+00	1.958559e+00
2.000014944698590e-02	2.000000e+00	1.958559e+00
2.000021328855484e-02	2.000000e+00	1.958559e+00
2.000029278822769e-02	2.000000e+00	1.958558e+00
2.000039945433425e-02	2.000000e+00	1.958558e+00
2.000056989486228e-02	2.000000e+00	1.958557e+00
2.000088124469385e-02	2.000000e+00	1.958556e+00
2.000150394435700e-02	2.000000e+00	1.958553e+00
2.000274934368329e-02	2.000000e+00	1.958548e+00
2.000524014233587e-02	2.000000e+00	1.958538e+00
2.001022173964103e-02	2.000000e+00	1.958517e+00
2.002018493425135e-02	2.000000e+00	1.958475e+00
2.004011132347198e-02	2.000000e+00	1.958393e+00
2.007996410191325e-02	2.000000e+00	1.958226e+00
2.015966965879580e-02	2.000000e+00	1.957894e+00
2.022103837388396e-02	2.000000e+00	1.957639e+00
2.025705647163262e-02	2.000000e+00	1.957489e+00
2.028644901095519e-02	2.000000e+00	1.957366e+00
2.031777317803455e-02	2.000000e+00	1.957236e+00
2.035218730945101e-02	2.000000e+00	1.957093e+00
2.042101557228392e-02	2.000000e+00	1.956806e+00
2.048798129984252e-02	2.000000e+00	1.956527e+00
2.058024100588945e-02	2.000000e+00	1.956143e+00
2.071750664300598e-02	2.000000e+00	1.955572e+00
2.091281914300598e-02	2.000000e+00	1.954759e+00
2.101908983133233e-02	2.000000e+00	1.954318e+00
2.107298025781254e-02	2.000000e+00	1.954093e+00
2.111007023920001e-02	2.000000e+00	1.953939e+00
2.114428630873033e-02	2.000000e+00	1.953797e+00
2.118018219514807e-02	2.000000e+00	1.953648e+00
2.121060969482619e-02	2.000000e+00	1.953521e+00
2.124980400354610e-02	2.000000e+00	1.953358e+00
2.129262796797462e-02	2.000000e+00	1.953180e+00
2.133897366649925e-02	2.000000e+00	1.952988e+00
2.139955364320652e-02	2.000000e+00	1.952736e+00
2.147112995275032e-02	2.000000e+00	1.952439e+00
2.159952221409873e-02	2.000000e+00	1.951905e+00
2.179483471409873e-02	2.000000e+00	1.951095e+00
2.199014721409873e-02	2.000000e+00	1.950284e+00
2.218545971409873e-02	2.000000e+00	1.949474e+00
2.238077221409873e-02	2.000000e+00	1.948664e+00
2.257608471409873e-02	2.000000e+00	1.947854e+00
2.277139721409873e-02	2.000000e+00	1.947045e+00
2.295226669790151e-02	2.000000e+00	1.946296e+00
2.307978617258066e-02	2.000000e+00	1.945768e+00
2.320988700619247e-02	2.000000e+00	1.945229e+00
2.334450806663484e-02	2.000000e+00	1.944672e+00
2.353982056663484e-02	2.000000e+00	1.943864e+00
2.373513306663484e-02	2.000000e+00	1.943056e+00
2.393044556663484e-02	2.000000e+00	1.942249e+00
2.412575806663484e-02	2.000000e+00	1.941442e+00
2.432107056663484e-02	2.000000e+00	1.940636e+00
2.451638306663484e-02	2.000000e+00	1.939829e+00
2.466252049328145e-02	2.000000e+00	1.939226e+00
2.472613092584937e-02	2.000000e+00	1.938964e+00
2.476743477451902e-02	2.000000e+00	1.938793e+00
2.478165053373387e-02	2.000000e+00	1.938735e+00
2.480185682687172e-02	2.000000e+00	1.938651e+00
2.482488689038770e-02	2.000000e+00	1.938556e+00
2.484667535193218e-02	2.000000e+00	1.938467e+00
2.489025227502114e-02	2.000000e+00	1.938287e+00
2.493319746436891e-02	2.000000e+00	1.938110e+00
2.500000100000000e-02	2.000000e+00	1.937834e+00
2.500000200000000e-02	1.052712e-09	-6.216431e-02
2.500001799999999e-02	0.000000e+00	-6.216434e-02
2.500002602800451e-02	0.000000e+00	-6.216431e-02
2.500003365835699e-02	0.000000e+00	-6.216434e-02
2.500004891906195e-02	0.000000e+00	-6.216431e-02
2.500007944047188e-02	0.000000e+00	-6.216434e-02
2.500012803425290e-02	0.000000e+00	-6.216431e-02
2.500017479407546e-02	0.000000e+00	-6.216433e-02
2.500023472525676e-02	0.000000e+00	-6.216430e-02
2.500030121052640e-02	0.000000e+00	-6.216432e-02
2.500040935030483e-02	0.000000e+00	-6.216428e-02
2.500056005026484e-02	0.000000e+00	-6.216429e-02
2.500084156214654e-02	0.000000e+00	-6.216422e-02
2.500139786668612e-02	0.000000e+00	-6.216418e-02
2.500251047576529e-02	0.000000e+00	-6.216402e-02
2.500473569392361e-02	0.000000e+00	-6.216376e-02
2.500918613024027e-02	0.000000e+00	-6.216314e-02
2.501808700287358e-02	0.000000e+00	-6.216200e-02
2.503588874814021e-02	0.000000e+00	-6.215962e-02
2.507149223867345e-02	0.000000e+00	-6.215495e-02
2.514269921973994e-02	0.000000e+00	-6.214552e-02
2.520211529354719e-02	0.000000e+00	-6.213769e-02
2.524019419064891e-02	0.000000e+00	-6.213263e-02
2.527019572986638e-02	0.000000e+00	-6.212869e-02
2.530268450399223e-02	0.000000e+00	-6.212437e-02
2.533217090686697e-02	0.000000e+00	-6.212050e-02
2.537821654250104e-02	0.000000e+00	-6.211438e-02
2.544511017449284e-02	0.000000e+00	-6.210557e-02
2.551626907195622e-02	0.000000e+00	-6.209614e-02
2.562085198240081e-02	0.000000e+00	-6.208235e-02
2.580686550568019e-02	0.000000e+00	-6.205776e-02
2.600217800568019e-02	0.000000e+00	-6.203200e-02
2.619749050568019e-02	0.000000e+00	-6.200620e-02
2.639280300568018e-02	0.000000e+00	-6.198046e-02
2.658811550568018e-02	0.000000e+00	-6.195468e-02
2.678342800568018e-02	0.000000e+00	-6.192897e-02
2.697874050568018e-02	0.000000e+00	-6.190321e-02
2.717405300568018e-02	0.000000e+00	-6.187752e-02
2.736936550568018e-02	0.000000e+00	-6.185178e-02
2.756467800568018e-02	0.000000e+00	-6.182611e-02
2.775530521053007e-02	0.000000e+00	-6.180101e-02
2.795061771053007e-02	0.000000e+00	-6.177536e-02
2.814593021053007e-02	0.000000e+00	-6.174966e-02
2.834124271053006e-02	0.000000e+00	-6.172404e-02
2.853655521053006e-02	0.000000e+00	-6.169837e-02
2.873186771053006e-02	0.000000e+00	-6.167276e-02
2.892718021053006e-02	0.000000e+00	-6.164712e-02
2.912249271053006e-02	0.000000e+00	-6.162154e-02
2.931780521053006e-02	0.000000e+00	-6.159591e-02
2.951311771053006e-02	0.000000e+00	-6.157034e-02
2.965878029756633e-02	0.000000e+00	-6.155123e-02
2.972573588191145e-02	0.000000e+00	-6.154249e-02
2.976472558616762e-02	0.000000e+00	-6.153736e-02
2.978116407531650e-02	0.000000e+00	-6.153524e-02
2.980049707311310e-02	0.000000e+00	-6.153268e-02
2.982327232676986e-02	0.000000e+00	-6.152972e-02
2.984589657480469e-02	0.000000e+00	-6.152673e-02
2.989114507087434e-02	0.000000e+00	-6.152084e-02
2.994419376870281e-02	0.000000e+00	-6.151388e-02
3.000000000000000e-02	0.000000e+00	-6.150661e-02
3.000000100000000e-02	2.000000e+00	1.938492e+00
3.000001699999999e-02	2.000000e+00	1.938492e+00
3.000002679716254e-02	2.000000e+00	1.938492e+00
3.000003612111960e-02	2.000000e+00	1.938492e+00
3.000005476903373e-02	2.000000e+00	1.938492e+00
3.000009206486198e-02	2.000000e+00	1.938492e+00
3.000014720638136e-02	2.000000e+00	1.938491e+00
