time	V(v0)	V(n001)
4.885846875149522e-03	1.791576e-01	1.791576e-01
4.895612500149521e-03	1.638540e-01	1.638540e-01
4.905378125149521e-03	1.485441e-01	1.485441e-01
4.915143750149521e-03	1.332287e-01	1.332287e-01
4.924909375149521e-03	1.179083e-01	1.179083e-01
4.934675000149520e-03	1.025835e-01	1.025835e-01
4.944440625149520e-03	8.725474e-02	8.725474e-02
4.954206250149520e-03	7.192273e-02	7.192273e-02
4.963971875149520e-03	5.658801e-02	5.658801e-02
4.973737500149520e-03	4.125117e-02	4.125117e-02
4.983503125149519e-03	2.591277e-02	2.591277e-02
4.993268750149519e-03	1.057339e-02	1.057339e-02
5.003034375149519e-03	-4.766382e-03	-4.766382e-03
5.012800000149519e-03	-2.010598e-02	-2.010598e-02
5.022565625149519e-03	-3.544481e-02	-3.544481e-02
5.032331250149518e-03	-5.078232e-02	-5.078232e-02
5.042096875149518e-03	-6.611791e-02	-6.611791e-02
5.051862500149518e-03	-8.145101e-02	-8.145101e-02
5.061628125149518e-03	-9.678105e-02	-9.678105e-02
5.071393750149518e-03	-1.121074e-01	-1.121074e-01
5.081159375149517e-03	-1.274296e-01	-1.274296e-01
5.090925000149517e-03	-1.427470e-01	-1.427470e-01
5.100690625149517e-03	-1.580590e-01	-1.580590e-01
5.110456250149517e-03	-1.733650e-01	-1.733650e-01
5.120221875149517e-03	-1.886645e-01	-1.886645e-01
5.129987500149516e-03	-2.039569e-01	-2.039570e-01
5.139753125149516e-03	-2.192416e-01	-2.192417e-01
5.149518750149516e-03	-2.345181e-01	-2.345182e-01
5.159284375149516e-03	-2.497857e-01	-2.497858e-01
5.169050000149516e-03	-2.650438e-01	-2.650441e-01
5.178815625149515e-03	-2.802919e-01	-2.802924e-01
5.188581250149515e-03	-2.955292e-01	-2.955301e-01
5.198346875149515e-03	-3.107550e-01	-3.107567e-01
5.208112500149515e-03	-3.259686e-01	-3.259716e-01
5.217878125149514e-03	-3.411688e-01	-3.411742e-01
5.227643750149514e-03	-3.563543e-01	-3.563640e-01
5.237409375149514e-03	-3.715230e-01	-3.715403e-01
5.247175000149514e-03	-3.866716e-01	-3.867027e-01
5.256940625149514e-03	-4.017947e-01	-4.018505e-01
5.266706250149513e-03	-4.168832e-01	-4.169832e-01
5.276471875149513e-03	-4.319214e-01	-4.321001e-01
5.286237500149513e-03	-4.468821e-01	-4.472009e-01
5.296003125149513e-03	-4.617190e-01	-4.622847e-01
5.305768750149513e-03	-4.763549e-01	-4.773512e-01
5.315534375149512e-03	-4.906672e-01	-4.923997e-01
5.325300000149512e-03	-5.044752e-01	-5.074297e-01
5.335065625149512e-03	-5.175446e-01	-5.224406e-01
5.344831250149512e-03	-5.296242e-01	-5.374317e-01
5.354596875149512e-03	-5.405125e-01	-5.524027e-01
5.364362500149511e-03	-5.501183e-01	-5.673528e-01
5.374128125149511e-03	-5.584737e-01	-5.822816e-01
5.383893750149511e-03	-5.656999e-01	-5.971885e-01
5.393659375149511e-03	-5.719565e-01	-6.120729e-01
5.403425000149511e-03	-5.774034e-01	-6.269342e-01
5.413190625149510e-03	-5.821816e-01	-6.417720e-01
5.422956250149510e-03	-5.864085e-01	-6.565856e-01
5.432721875149510e-03	-5.901787e-01	-6.713744e-01
5.442487500149510e-03	-5.935684e-01	-6.861380e-01
5.452253125149509e-03	-5.966380e-01	-7.008758e-01
5.462018750149509e-03	-5.994364e-01	-7.155871e-01
5.471784375149509e-03	-6.020029e-01	-7.302715e-01
5.481550000149509e-03	-6.043693e-01	-7.449284e-01
5.491315625149509e-03	-6.065619e-01	-7.595573e-01
5.501081250149508e-03	-6.086024e-01	-7.741576e-01
5.510846875149508e-03	-6.105089e-01	-7.887287e-01
5.520612500149508e-03	-6.122965e-01	-8.032702e-01
5.530378125149508e-03	-6.139782e-01	-8.177814e-01
5.540143750149508e-03	-6.155649e-01	-8.322618e-01
5.549909375149507e-03	-6.170659e-01	-8.467109e-01
5.559675000149507e-03	-6.184894e-01	-8.611280e-01
5.569440625149507e-03	-6.198425e-01	-8.755128e-01
5.579206250149507e-03	-6.211314e-01	-8.898646e-01
5.588971875149507e-03	-6.223614e-01	-9.041830e-01
5.598737500149506e-03	-6.235373e-01	-9.184672e-01
5.608503125149506e-03	-6.246634e-01	-9.327169e-01
5.618268750149506e-03	-6.257433e-01	-9.469315e-01
5.628034375149506e-03	-6.267805e-01	-9.611104e-01
5.637800000149506e-03	-6.277780e-01	-9.752532e-01
5.647565625149505e-03	-6.287384e-01	-9.893591e-01
5.657331250149505e-03	-6.296643e-01	-1.003428e+00
5.667096875149505e-03	-6.305578e-01	-1.017459e+00
5.676862500149505e-03	-6.314210e-01	-1.031452e+00
5.686628125149504e-03	-6.322556e-01	-1.045406e+00
5.696393750149504e-03	-6.330634e-01	-1.059320e+00
5.706159375149504e-03	-6.338459e-01	-1.073195e+00
5.715925000149504e-03	-6.346044e-01	-1.087029e+00
5.725690625149504e-03	-6.353403e-01	-1.100822e+00
5.735456250149503e-03	-6.360548e-01	-1.114574e+00
5.745221875149503e-03	-6.367490e-01	-1.128284e+00
5.754987500149503e-03	-6.374238e-01	-1.141951e+00
5.764753125149503e-03	-6.380802e-01	-1.155576e+00
5.774518750149503e-03	-6.387190e-01	-1.169156e+00
5.784284375149502e-03	-6.393412e-01	-1.182693e+00
5.794050000149502e-03	-6.399475e-01	-1.196186e+00
5.803815625149502e-03	-6.405385e-01	-1.209633e+00
5.813581250149502e-03	-6.411150e-01	-1.223035e+00
5.823346875149502e-03	-6.416774e-01	-1.236390e+00
5.833112500149501e-03	-6.422265e-01	-1.249700e+00
5.842878125149501e-03	-6.427627e-01	-1.262962e+00
5.852643750149501e-03	-6.432866e-01	-1.276176e+00
5.862409375149501e-03	-6.437987e-01	-1.289343e+00
5.872175000149501e-03	-6.442994e-01	-1.302461e+00
5.881940625149500e-03	-6.447890e-01	-1.315530e+00
5.891706250149500e-03	-6.452681e-01	-1.328549e+00
5.901471875149500e-03	-6.457371e-01	-1.341519e+00
5.911237500149500e-03	-6.461962e-01	-1.354437e+00
5.921003125149499e-03	-6.466457e-01	-1.367305e+00
5.930768750149499e-03	-6.470861e-01	-1.380122e+00
5.940534375149499e-03	-6.475177e-01	-1.392886e+00
5.950300000149499e-03	-6.479407e-01	-1.405598e+00
5.960065625149499e-03	-6.483553e-01	-1.418257e+00
5.969831250149498e-03	-6.487619e-01	-1.430863e+00
5.979596875149498e-03	-6.491607e-01	-1.443415e+00
5.989362500149498e-03	-6.495520e-01	-1.455912e+00
5.999128125149498e-03	-6.499360e-01	-1.468355e+00
6.008893750149498e-03	-6.503128e-01	-1.480742e+00
6.018659375149497e-03	-6.506827e-01	-1.493074e+00
6.028425000149497e-03	-6.510459e-01	-1.505349e+00
6.038190625149497e-03	-6.514025e-01	-1.517568e+00
6.047956250149497e-03	-6.517529e-01	-1.529730e+00
6.057721875149497e-03	-6.520970e-01	-1.541834e+00
6.067487500149496e-03	-6.524351e-01	-1.553880e+00
6.077253125149496e-03	-6.527674e-01	-1.565867e+00
6.087018750149496e-03	-6.530940e-01	-1.577796e+00
6.096784375149496e-03	-6.534150e-01	-1.589665e+00
6.106550000149496e-03	-6.537306e-01	-1.601474e+00
6.116315625149495e-03	-6.540409e-01	-1.613223e+00
6.126081250149495e-03	-6.543460e-01	-1.624911e+00
6.135846875149495e-03	-6.546462e-01	-1.636538e+00
6.145612500149495e-03	-6.549413e-01	-1.648104e+00
6.155378125149494e-03	-6.552317e-01	-1.659607e+00
6.165143750149494e-03	-6.555174e-01	-1.671048e+00
6.174909375149494e-03	-6.557985e-01	-1.682426e+00
6.184675000149494e-03	-6.560751e-01	-1.693741e+00
6.194440625149494e-03	-6.563473e-01	-1.704991e+00
6.204206250149493e-03	-6.566153e-01	-1.716178e+00
6.213971875149493e-03	-6.568789e-01	-1.727300e+00
6.223737500149493e-03	-6.571386e-01	-1.738357e+00
6.233503125149493e-03	-6.573941e-01	-1.749349e+00
6.243268750149493e-03	-6.576458e-01	-1.760275e+00
6.253034375149492e-03	-6.578935e-01	-1.771134e+00
6.262800000149492e-03	-6.581374e-01	-1.781927e+00
6.272565625149492e-03	-6.583776e-01	-1.792652e+00
6.282331250149492e-03	-6.586142e-01	-1.803311e+00
6.292096875149492e-03	-6.588472e-01	-1.813901e+00
6.301862500149491e-03	-6.590766e-01	-1.824423e+00
6.311628125149491e-03	-6.593027e-01	-1.834876e+00
6.321393750149491e-03	-6.595252e-01	-1.845261e+00
6.331159375149491e-03	-6.597445e-01	-1.855575e+00
6.340925000149491e-03	-6.599605e-01	-1.865820e+00
6.350690625149490e-03	-6.601734e-01	-1.875995e+00
6.360456250149490e-03	-6.603830e-01	-1.886099e+00
6.370221875149490e-03	-6.605895e-01	-1.896132e+00
6.379987500149490e-03	-6.607930e-01	-1.906094e+00
6.389753125149489e-03	-6.609935e-01	-1.915983e+00
6.399518750149489e-03	-6.611910e-01	-1.925801e+00
6.409284375149489e-03	-6.613856e-01	-1.935546e+00
6.419050000149489e-03	-6.615773e-01	-1.945219e+00
6.428815625149489e-03	-6.617662e-01	-1.954818e+00
6.438581250149488e-03	-6.619524e-01	-1.964343e+00
6.448346875149488e-03	-6.621358e-01	-1.973795e+00
6.458112500149488e-03	-6.623165e-01	-1.983172e+00
6.467878125149488e-03	-6.624945e-01	-1.992475e+00
6.477643750149488e-03	-6.626700e-01	-2.001702e+00
6.487409375149487e-03	-6.628429e-01	-2.010854e+00
6.497175000149487e-03	-6.630132e-01	-2.019931e+00
6.506940625149487e-03	-6.631810e-01	-2.028931e+00
6.516706250149487e-03	-6.633464e-01	-2.037856e+00
6.526471875149487e-03	-6.635092e-01	-2.046703e+00
6.536237500149486e-03	-6.636698e-01	-2.055473e+00
6.546003125149486e-03	-6.638279e-01	-2.064166e+00
6.555768750149486e-03	-6.639836e-01	-2.072781e+00
6.565534375149486e-03	-6.641371e-01	-2.081318e+00
6.575300000149486e-03	-6.642883e-01	-2.089777e+00
6.585065625149485e-03	-6.644372e-01	-2.098157e+00
6.594831250149485e-03	-6.645839e-01	-2.106458e+00
6.604596875149485e-03	-6.647284e-01	-2.114680e+00
6.614362500149485e-03	-6.648707e-01	-2.122822e+00
6.624128125149484e-03	-6.650109e-01	-2.130884e+00
6.633893750149484e-03	-6.651489e-01	-2.138866e+00
6.643659375149484e-03	-6.652849e-01	-2.146768e+00
6.653425000149484e-03	-6.654187e-01	-2.154589e+00
6.663190625149484e-03	-6.655505e-01	-2.162328e+00
6.672956250149483e-03	-6.656803e-01	-2.169986e+00
6.682721875149483e-03	-6.658080e-01	-2.177563e+00
6.692487500149483e-03	-6.659338e-01	-2.185057e+00
6.702253125149483e-03	-6.660576e-01	-2.192470e+00
6.712018750149483e-03	-6.661795e-01	-2.199799e+00
6.721784375149482e-03	-6.662994e-01	-2.207046e+00
6.731550000149482e-03	-6.664174e-01	-2.214210e+00
6.741315625149482e-03	-6.665335e-01	-2.221290e+00
6.751081250149482e-03	-6.666477e-01	-2.228287e+00
6.760846875149482e-03	-6.667601e-01	-2.235200e+00
6.770612500149481e-03	-6.668707e-01	-2.242028e+00
6.780378125149481e-03	-6.669794e-01	-2.248773e+00
6.790143750149481e-03	-6.670864e-01	-2.255432e+00
6.799909375149481e-03	-6.671915e-01	-2.262007e+00
6.809675000149481e-03	-6.672949e-01	-2.268497e+00
6.819440625149480e-03	-6.673964e-01	-2.274901e+00
6.829206250149480e-03	-6.674963e-01	-2.281219e+00
6.838971875149480e-03	-6.675944e-01	-2.287452e+00
6.848737500149480e-03	-6.676909e-01	-2.293598e+00
6.858503125149479e-03	-6.677856e-01	-2.299658e+00
6.868268750149479e-03	-6.678786e-01	-2.305632e+00
6.878034375149479e-03	-6.679700e-01	-2.311519e+00
6.887800000149479e-03	-6.680597e-01	-2.317318e+00
6.897565625149479e-03	-6.681477e-01	-2.323031e+00
6.907331250149478e-03	-6.682342e-01	-2.328656e+00
6.917096875149478e-03	-6.683190e-01	-2.334193e+00
6.926862500149478e-03	-6.684022e-01	-2.339643e+00
6.936628125149478e-03	-6.684837e-01	-2.345004e+00
6.946393750149478e-03	-6.685637e-01	-2.350277e+00
6.956159375149477e-03	-6.686422e-01	-2.355462e+00
6.965925000149477e-03	-6.687190e-01	-2.360558e+00
6.975690625149477e-03	-6.687943e-01	-2.365565e+00
6.985456250149477e-03	-6.688680e-01	-2.370482e+00
6.995221875149477e-03	-6.689402e-01	-2.375311e+00
7.004987500149476e-03	-6.690109e-01	-2.380051e+00
7.014753125149476e-03	-6.690801e-01	-2.384700e+00
7.024518750149476e-03	-6.691477e-01	-2.389260e+00
7.034284375149476e-03	-6.692138e-01	-2.393730e+00
7.044050000149476e-03	-6.692784e-01	-2.398110e+00
7.053815625149475e-03	-6.693416e-01	-2.402400e+00
7.063581250149475e-03	-6.694033e-01	-2.406599e+00
7.073346875149475e-03	-6.694635e-01	-2.410707e+00
7.083112500149475e-03	-6.695222e-01	-2.414725e+00
7.092878125149474e-03	-6.695795e-01	-2.418652e+00
7.102643750149474e-03	-6.696354e-01	-2.422487e+00
7.112409375149474e-03	-6.696898e-01	-2.426232e+00
7.122175000149474e-03	-6.697427e-01	-2.429885e+00
7.131940625149474e-03	-6.697943e-01	-2.433447e+00
7.141706250149473e-03	-6.698443e-01	-2.436917e+00
7.151471875149473e-03	-6.698930e-01	-2.440295e+00
7.161237500149473e-03	-6.699403e-01	-2.443582e+00
7.171003125149473e-03	-6.699862e-01	-2.446776e+00
7.180768750149473e-03	-6.700307e-01	-2.449878e+00
7.190534375149472e-03	-6.700737e-01	-2.452889e+00
7.200300000149472e-03	-6.701155e-01	-2.455806e+00
7.210065625149472e-03	-6.701558e-01	-2.458632e+00
7.219831250149472e-03	-6.701947e-01	-2.461365e+00
7.229596875149472e-03	-6.702322e-01	-2.464005e+00
7.239362500149471e-03	-6.702684e-01	-2.466552e+00
7.249128125149471e-03	-6.703032e-01	-2.469006e+00
7.258893750149471e-03	-6.703367e-01	-2.471368e+00
7.268659375149471e-03	-6.703688e-01	-2.473636e+00
7.278425000149471e-03	-6.703995e-01	-2.475811e+00
7.288190625149470e-03	-6.704289e-01	-2.477894e+00
7.297956250149470e-03	-6.704569e-01	-2.479882e+00
7.307721875149470e-03	-6.704836e-01	-2.481778e+00
7.317487500149470e-03	-6.705090e-01	-2.483580e+00
7.327253125149469e-03	-6.705331e-01	-2.485288e+00
7.337018750149469e-03	-6.705557e-01	-2.486903e+00
7.346784375149469e-03	-6.705770e-01	-2.488425e+00
7.356550000149469e-03	-6.705971e-01	-2.489852e+00
7.366315625149469e-03	-6.706158e-01	-2.491186e+00
7.376081250149468e-03	-6.706331e-01	-2.492426e+00
7.385846875149468e-03	-6.706492e-01	-2.493572e+00
7.395612500149468e-03	-6.706639e-01	-2.494625e+00
7.405378125149468e-03	-6.706773e-01	-2.495583e+00
7.415143750149468e-03	-6.706894e-01	-2.496448e+00
7.424909375149467e-03	-6.707001e-01	-2.497218e+00
7.434675000149467e-03	-6.707096e-01	-2.497895e+00
7.444440625149467e-03	-6.707177e-01	-2.498477e+00
7.454206250149467e-03	-6.707245e-01	-2.498965e+00
7.463971875149467e-03	-6.707301e-01	-2.499359e+00
7.473737500149466e-03	-6.707342e-01	-2.499660e+00
7.483503125149466e-03	-6.707371e-01	-2.499866e+00
7.493268750149466e-03	-6.707386e-01	-2.499978e+00
7.503034375149466e-03	-6.707389e-01	-2.499995e+00
7.512800000149466e-03	-6.707379e-01	-2.499919e+00
7.522565625149465e-03	-6.707355e-01	-2.499749e+00
7.532331250149465e-03	-6.707318e-01	-2.499484e+00
7.542096875149465e-03	-6.707268e-01	-2.499125e+00
7.551862500149465e-03	-6.707205e-01	-2.498673e+00
7.561628125149465e-03	-6.707128e-01	-2.498126e+00
7.571393750149464e-03	-6.707039e-01	-2.497485e+00
7.581159375149464e-03	-6.706936e-01	-2.496750e+00
7.590925000149464e-03	-6.706820e-01	-2.495921e+00
7.600690625149464e-03	-6.706691e-01	-2.494998e+00
7.610456250149463e-03	-6.706549e-01	-2.493982e+00
7.620221875149463e-03	-6.706394e-01	-2.492871e+00
7.629987500149463e-03	-6.706225e-01	-2.491666e+00
7.639753125149463e-03	-6.706043e-01	-2.490368e+00
7.649518750149463e-03	-6.705848e-01	-2.488976e+00
7.659284375149462e-03	-6.705639e-01	-2.487490e+00
7.669050000149462e-03	-6.705418e-01	-2.485911e+00
7.678815625149462e-03	-6.705183e-01	-2.484237e+00
7.688581250149462e-03	-6.704934e-01	-2.482471e+00
7.698346875149462e-03	-6.704673e-01	-2.480611e+00
7.708112500149461e-03	-6.704397e-01	-2.478657e+00
7.717878125149461e-03	-6.704108e-01	-2.476611e+00
7.727643750149461e-03	-6.703806e-01	-2.474471e+00
7.737409375149461e-03	-6.703490e-01	-2.472237e+00
7.747175000149461e-03	-6.703160e-01	-2.469911e+00
7.756940625149460e-03	-6.702818e-01	-2.467492e+00
7.766706250149460e-03	-6.702461e-01	-2.464980e+00
7.776471875149460e-03	-6.702091e-01	-2.462375e+00
7.786237500149460e-03	-6.701707e-01	-2.459677e+00
7.796003125149460e-03	-6.701308e-01	-2.456887e+00
7.805768750149459e-03	-6.700897e-01	-2.454004e+00
7.815534375149459e-03	-6.700472e-01	-2.451029e+00
7.825300000149459e-03	-6.700032e-01	-2.447961e+00
7.835065625149459e-03	-6.699579e-01	-2.444802e+00
7.844831250149458e-03	-6.699111e-01	-2.441550e+00
7.854596875149458e-03	-6.698629e-01	-2.438207e+00
7.864362500149458e-03	-6.698134e-01	-2.434771e+00
7.874128125149458e-03	-6.697624e-01	-2.431244e+00
7.883893750149458e-03	-6.697100e-01	-2.427626e+00
7.893659375149457e-03	-6.696561e-01	-2.423916e+00
7.903425000149457e-03	-6.696008e-01	-2.420114e+00
7.913190625149457e-03	-6.695441e-01	-2.416222e+00
7.922956250149457e-03	-6.694859e-01	-2.412239e+00
7.932721875149457e-03	-6.694263e-01	-2.408165e+00
7.942487500149456e-03	-6.693652e-01	-2.404000e+00
7.952253125149456e-03	-6.693025e-01	-2.399745e+00
7.962018750149456e-03	-6.692384e-01	-2.395399e+00
7.971784375149456e-03	-6.691729e-01	-2.390963e+00
7.981550000149456e-03	-6.691058e-01	-2.386437e+00
7.991315625149455e-03	-6.690373e-01	-2.381821e+00
8.001081250149455e-03	-6.689672e-01	-2.377116e+00
8.010846875149455e-03	-6.688955e-01	-2.372321e+00
8.020612500149455e-03	-6.688224e-01	-2.367437e+00
8.030378125149455e-03	-6.687477e-01	-2.362463e+00
8.040143750149454e-03	-6.686714e-01	-2.357401e+00
8.049909375149454e-03	-6.685936e-01	-2.352250e+00
8.059675000149454e-03	-6.685142e-01	-2.347011e+00
8.069440625149454e-03	-6.684332e-01	-2.341683e+00
8.079206250149453e-03	-6.683506e-01	-2.336267e+00
8.088971875149453e-03	-6.682665e-01	-2.330762e+00
8.098737500149453e-03	-6.681806e-01	-2.325171e+00
8.108503125149453e-03	-6.680933e-01	-2.319491e+00
8.118268750149453e-03	-6.680042e-01	-2.313725e+00
8.128034375149452e-03	-6.679134e-01	-2.307871e+00
8.137800000149452e-03	-6.678210e-01	-2.301930e+00
8.147565625149452e-03	-6.677269e-01	-2.295902e+00
8.157331250149452e-03	-6.676311e-01	-2.289789e+00
8.167096875149452e-03	-6.675337e-01	-2.283589e+00
8.176862500149451e-03	-6.674345e-01	-2.277303e+00
8.186628125149451e-03	-6.673335e-01	-2.270931e+00
8.196393750149451e-03	-6.672308e-01	-2.264474e+00
8.206159375149451e-03	-6.671264e-01	-2.257931e+00
8.215925000149451e-03	-6.670201e-01	-2.251304e+00
8.225690625149450e-03	-6.669121e-01	-2.244591e+00
8.235456250149450e-03	-6.668022e-01	-2.237795e+00
8.245221875149450e-03	-6.666905e-01	-2.230914e+00
8.254987500149450e-03	-6.665770e-01	-2.223949e+00
8.264753125149450e-03	-6.664616e-01	-2.216900e+00
8.274518750149449e-03	-6.663443e-01	-2.209768e+00
8.284284375149449e-03	-6.662251e-01	-2.202552e+00
8.294050000149449e-03	-6.661040e-01	-2.195254e+00
8.303815625149449e-03	-6.659809e-01	-2.187873e+00
8.313581250149448e-03	-6.658559e-01	-2.180410e+00
8.323346875149448e-03	-6.657289e-01	-2.172864e+00
8.333112500149448e-03	-6.655999e-01	-2.165237e+00
8.342878125149448e-03	-6.654689e-01	-2.157528e+00
8.352643750149448e-03	-6.653358e-01	-2.149738e+00
8.362409375149447e-03	-6.652007e-01	-2.141867e+00
8.372175000149447e-03	-6.650634e-01	-2.133916e+00
8.381940625149447e-03	-6.649240e-01	-2.125884e+00
8.391706250149447e-03	-6.647825e-01	-2.117772e+00
8.401471875149447e-03	-6.646389e-01	-2.109580e+00
8.411237500149446e-03	-6.644930e-01	-2.101309e+00
8.421003125149446e-03	-6.643450e-01	-2.092959e+00
8.430768750149446e-03	-6.641946e-01	-2.084530e+00
8.440534375149446e-03	-6.640421e-01	-2.076022e+00
8.450300000149446e-03	-6.638871e-01	-2.067436e+00
8.460065625149445e-03	-6.637299e-01	-2.058773e+00
8.469831250149445e-03	-6.635703e-01	-2.050032e+00
8.479596875149445e-03	-6.634083e-01	-2.041214e+00
8.489362500149445e-03	-6.632439e-01	-2.032319e+00
8.499128125149445e-03	-6.630770e-01	-2.023347e+00
8.508893750149444e-03	-6.629077e-01	-2.014299e+00
8.518659375149444e-03	-6.627358e-01	-2.005176e+00
8.528425000149444e-03	-6.625613e-01	-1.995977e+00
8.538190625149444e-03	-6.623842e-01	-1.986703e+00
8.547956250149443e-03	-6.622045e-01	-1.977354e+00
8.557721875149443e-03	-6.620221e-01	-1.967930e+00
8.567487500149443e-03	-6.618370e-01	-1.958433e+00
8.577253125149443e-03	-6.616492e-01	-1.948861e+00
8.587018750149443e-03	-6.614585e-01	-1.939216e+00
8.596784375149442e-03	-6.612650e-01	-1.929499e+00
8.606550000149442e-03	-6.610686e-01	-1.919708e+00
8.616315625149442e-03	-6.608692e-01	-1.909846e+00
8.626081250149442e-03	-6.606669e-01	-1.899911e+00
8.635846875149442e-03	-6.604615e-01	-1.889905e+00
8.645612500149441e-03	-6.602530e-01	-1.879828e+00
8.655378125149441e-03	-6.600415e-01	-1.869680e+00
8.665143750149441e-03	-6.598267e-01	-1.859462e+00
8.674909375149441e-03	-6.596087e-01	-1.849174e+00
8.684675000149441e-03	-6.593873e-01	-1.838816e+00
8.694440625149440e-03	-6.591626e-01	-1.828388e+00
8.704206250149440e-03	-6.589344e-01	-1.817892e+00
8.713971875149440e-03	-6.587028e-01	-1.807328e+00
8.723737500149440e-03	-6.584676e-01	-1.796695e+00
8.733503125149440e-03	-6.582288e-01	-1.785995e+00
8.743268750149439e-03	-6.579863e-01	-1.775228e+00
8.753034375149439e-03	-6.577400e-01	-1.764393e+00
8.762800000149439e-03	-6.574898e-01	-1.753493e+00
8.772565625149439e-03	-6.572358e-01	-1.742526e+00
8.782331250149438e-03	-6.569777e-01	-1.731494e+00
8.792096875149438e-03	-6.567156e-01	-1.720396e+00
8.801862500149438e-03	-6.564493e-01	-1.709234e+00
8.811628125149438e-03	-6.561787e-01	-1.698007e+00
8.821393750149438e-03	-6.559038e-01	-1.686717e+00
8.831159375149437e-03	-6.556244e-01	-1.675363e+00
8.840925000149437e-03	-6.553404e-01	-1.663946e+00
8.850690625149437e-03	-6.550518e-01	-1.652466e+00
8.860456250149437e-03	-6.547585e-01	-1.640924e+00
8.870221875149437e-03	-6.544603e-01	-1.629320e+00
8.879987500149436e-03	-6.541570e-01	-1.617655e+00
8.889753125149436e-03	-6.538487e-01	-1.605929e+00
8.899518750149436e-03	-6.535351e-01	-1.594142e+00
8.909284375149436e-03	-6.532162e-01	-1.582296e+00
8.919050000149436e-03	-6.528917e-01	-1.570390e+00
8.928815625149435e-03	-6.525616e-01	-1.558425e+00
8.938581250149435e-03	-6.522257e-01	-1.546401e+00
8.948346875149435e-03	-6.518838e-01	-1.534319e+00
8.958112500149435e-03	-6.515359e-01	-1.522179e+00
8.967878125149435e-03	-6.511816e-01	-1.509982e+00
8.977643750149434e-03	-6.508210e-01	-1.497728e+00
8.987409375149434e-03	-6.504536e-01	-1.485417e+00
8.997175000149434e-03	-6.500794e-01	-1.473051e+00
9.006940625149434e-03	-6.496982e-01	-1.460629e+00
9.016706250149433e-03	-6.493098e-01	-1.448152e+00
9.026471875149433e-03	-6.489138e-01	-1.435621e+00
9.036237500149433e-03	-6.485102e-01	-1.423036e+00
9.046003125149433e-03	-6.480986e-01	-1.410397e+00
9.055768750149433e-03	-6.476788e-01	-1.397705e+00
9.065534375149432e-03	-6.472505e-01	-1.384960e+00
9.075300000149432e-03	-6.468135e-01	-1.372163e+00
9.085065625149432e-03	-6.463674e-01	-1.359315e+00
9.094831250149432e-03	-6.459120e-01	-1.346415e+00
9.104596875149432e-03	-6.454468e-01	-1.333465e+00
9.114362500149431e-03	-6.449717e-01	-1.320464e+00
9.124128125149431e-03	-6.444860e-01	-1.307414e+00
9.133893750149431e-03	-6.439896e-01	-1.294315e+00
9.143659375149431e-03	-6.434819e-01	-1.281166e+00
9.153425000149431e-03	-6.429625e-01	-1.267970e+00
9.163190625149430e-03	-6.424310e-01	-1.254726e+00
9.172956250149430e-03	-6.418868e-01	-1.241434e+00
9.182721875149430e-03	-6.413295e-01	-1.228096e+00
9.192487500149430e-03	-6.407584e-01	-1.214712e+00
9.202253125149430e-03	-6.401730e-01	-1.201282e+00
9.212018750149429e-03	-6.395726e-01	-1.187806e+00
9.221784375149429e-03	-6.389565e-01	-1.174286e+00
9.231550000149429e-03	-6.383240e-01	-1.160722e+00
9.241315625149429e-03	-6.376743e-01	-1.147114e+00
9.251081250149428e-03	-6.370066e-01	-1.133463e+00
9.260846875149428e-03	-6.363199e-01	-1.119769e+00
9.270612500149428e-03	-6.356133e-01	-1.106033e+00
9.280378125149428e-03	-6.348856e-01	-1.092255e+00
9.290143750149428e-03	-6.341358e-01	-1.078436e+00
9.299909375149427e-03	-6.333625e-01	-1.064577e+00
9.309675000149427e-03	-6.325645e-01	-1.050678e+00
9.319440625149427e-03	-6.317402e-01	-1.036739e+00
9.329206250149427e-03	-6.308880e-01	-1.022761e+00
9.338971875149427e-03	-6.300063e-01	-1.008744e+00
9.348737500149426e-03	-6.290929e-01	-9.946895e-01
9.358503125149426e-03	-6.281458e-01	-9.805974e-01
9.368268750149426e-03	-6.271626e-01	-9.664686e-01
9.378034375149426e-03	-6.261408e-01	-9.523033e-01
9.387800000149426e-03	-6.250774e-01	-9.381021e-01
9.397565625149425e-03	-6.239692e-01	-9.238657e-01
9.407331250149425e-03	-6.228126e-01	-9.095944e-01
9.417096875149425e-03	-6.216037e-01	-8.952889e-01
9.426862500149425e-03	-6.203377e-01	-8.809497e-01
9.436628125149425e-03	-6.190096e-01	-8.665774e-01
9.446393750149424e-03	-6.176134e-01	-8.521724e-01
9.456159375149424e-03	-6.161426e-01	-8.377354e-01
9.465925000149424e-03	-6.145895e-01	-8.232667e-01
9.475690625149424e-03	-6.129449e-01	-8.087671e-01
9.485456250149423e-03	-6.111988e-01	-7.942371e-01
9.495221875149423e-03	-6.093389e-01	-7.796771e-01
9.504987500149423e-03	-6.073510e-01	-7.650878e-01
9.514753125149423e-03	-6.052182e-01	-7.504697e-01
9.524518750149423e-03	-6.029204e-01	-7.358233e-01
9.534284375149422e-03	-6.004329e-01	-7.211492e-01
9.544050000149422e-03	-5.977263e-01	-7.064480e-01
9.553815625149422e-03	-5.947642e-01	-6.917202e-01
9.563581250149422e-03	-5.915018e-01	-6.769663e-01
9.573346875149422e-03	-5.878830e-01	-6.621870e-01
9.583112500149421e-03	-5.838382e-01	-6.473827e-01
9.592878125149421e-03	-5.792800e-01	-6.325540e-01
