time	V(v0)	V(n001)
3.913646056380437e-03	-9.015325e-11	1.576985e+00
3.979703672060158e-03	-2.049046e-09	1.495136e+00
4.015723053216835e-03	-9.071200e-09	1.449411e+00
4.039375183085041e-03	-2.579041e-08	1.418980e+00
4.056100883766195e-03	-5.575150e-08	1.397272e+00
4.070923115731769e-03	-1.134985e-07	1.377905e+00
4.086877105160524e-03	-2.506603e-07	1.356926e+00
4.101304984918863e-03	-5.161849e-07	1.337836e+00
4.116414927563080e-03	-1.113700e-06	1.317726e+00
4.130725317640811e-03	-2.314456e-06	1.298570e+00
4.145382986371064e-03	-4.932522e-06	1.278841e+00
4.159599348583441e-03	-1.030566e-05	1.259602e+00
4.173977142503648e-03	-2.182708e-05	1.240042e+00
4.188098328691004e-03	-4.573718e-05	1.220733e+00
4.202289151044279e-03	-9.651882e-05	1.201232e+00
4.216340464526871e-03	-2.023916e-04	1.181828e+00
4.230456529519097e-03	-4.254551e-04	1.162243e+00
4.244588252953551e-03	-8.889852e-04	1.142544e+00
4.258981666812935e-03	-1.850621e-03	1.122388e+00
4.273908928224078e-03	-3.810491e-03	1.101387e+00
4.290168257128613e-03	-7.744108e-03	1.078402e+00
4.309826327727862e-03	-1.567052e-02	1.050462e+00
4.341945750204260e-03	-3.455821e-02	1.004468e+00
4.385629007050578e-03	-6.530387e-02	9.412622e-01
4.426580757435657e-03	-9.517033e-02	8.813639e-01
4.499448399312440e-03	-1.489516e-01	7.733665e-01
4.645183683066005e-03	-2.589262e-01	5.527388e-01
4.840496183066006e-03	-4.099309e-01	2.501288e-01
5.035808683066006e-03	-5.630383e-01	-5.624340e-02
5.231121183066006e-03	-7.158974e-01	-3.617696e-01
5.426433683066006e-03	-8.662438e-01	-6.618546e-01
5.621746183066006e-03	-1.011807e+00	-9.519846e-01
5.817058683066006e-03	-1.150438e+00	-1.227796e+00
6.012371183066007e-03	-1.280077e+00	-1.485140e+00
6.207683683066007e-03	-1.398837e+00	-1.720146e+00
6.402996183066007e-03	-1.505003e+00	-1.929280e+00
6.598308683066007e-03	-1.597100e+00	-2.109395e+00
6.793621183066007e-03	-1.673920e+00	-2.257783e+00
6.988933683066008e-03	-1.734609e+00	-2.372212e+00
7.184246183066008e-03	-1.778837e+00	-2.450961e+00
7.379558683066008e-03	-1.807049e+00	-2.492845e+00
7.574871183066008e-03	-1.821259e+00	-2.497234e+00
7.676409698393455e-03	-1.824334e+00	-2.484658e+00
7.773835112496699e-03	-1.825652e+00	-2.463087e+00
7.889737706336880e-03	-1.826163e+00	-2.425416e+00
8.006887892344284e-03	-1.826234e+00	-2.374276e+00
8.157056773417019e-03	-1.826195e+00	-2.289962e+00
8.352369273417018e-03	-1.826120e+00	-2.149958e+00
8.547681773417018e-03	-1.826044e+00	-1.977617e+00
8.742994273417017e-03	-1.825968e+00	-1.775531e+00
8.938306773417016e-03	-1.825892e+00	-1.546739e+00
9.133619273417016e-03	-1.825816e+00	-1.294683e+00
9.328931773417015e-03	-1.825740e+00	-1.023154e+00
9.524244273417014e-03	-1.825664e+00	-7.362353e-01
9.719556773417013e-03	-1.825588e+00	-4.382431e-01
9.914869273417013e-03	-1.825513e+00	-1.336593e-01
1.011018177341701e-02	-1.825437e+00	1.729349e-01
1.030549427341701e-02	-1.825361e+00	4.769280e-01
1.041031329520853e-02	-1.825320e+00	6.374027e-01
1.046993057455740e-02	-1.825297e+00	7.274861e-01
1.050804446403617e-02	-1.825282e+00	7.845503e-01
1.054240114848995e-02	-1.825269e+00	8.356046e-01
1.058217727875323e-02	-1.825253e+00	8.942243e-01
1.062430537293259e-02	-1.825237e+00	9.557005e-01
1.069248903751480e-02	-1.825211e+00	1.053761e+00
1.082885636667921e-02	-1.825158e+00	1.243905e+00
1.102416886667921e-02	-1.825082e+00	1.500006e+00
1.121948136667921e-02	-1.825006e+00	1.733546e+00
1.141479386667921e-02	-1.824930e+00	1.941012e+00
1.161010636667921e-02	-1.824854e+00	2.119283e+00
1.180541886667921e-02	-1.824778e+00	2.265679e+00
1.200073136667921e-02	-1.824703e+00	2.377996e+00
1.219604386667921e-02	-1.824627e+00	2.454546e+00
1.239135636667921e-02	-1.824551e+00	2.494178e+00
1.258666886667921e-02	-1.824475e+00	2.496294e+00
1.278198136667921e-02	-1.824399e+00	2.460864e+00
1.297729386667921e-02	-1.824324e+00	2.388421e+00
1.317260636667921e-02	-1.824248e+00	2.280053e+00
1.336791886667921e-02	-1.824172e+00	2.137391e+00
1.356323136667920e-02	-1.824096e+00	1.962581e+00
1.375854386667920e-02	-1.824020e+00	1.758252e+00
1.395385636667920e-02	-1.823945e+00	1.527477e+00
1.414916886667920e-02	-1.823869e+00	1.273727e+00
1.434448136667920e-02	-1.823793e+00	1.000819e+00
1.453979386667920e-02	-1.823717e+00	7.128585e-01
1.473510636667920e-02	-1.823641e+00	4.141755e-01
1.493041886667920e-02	-1.823566e+00	1.092630e-01
1.512573136667920e-02	-1.823490e+00	-1.972930e-01
1.532104386667920e-02	-1.823418e+00	-5.008815e-01
1.551635636667920e-02	-1.856104e+00	-7.969363e-01
1.571166886667920e-02	-1.984269e+00	-1.081004e+00
1.590698136667920e-02	-2.127162e+00	-1.348813e+00
1.610229386667920e-02	-2.245663e+00	-1.596335e+00
1.629760636667920e-02	-2.362926e+00	-1.819846e+00
1.649291886667920e-02	-2.459768e+00	-2.015985e+00
1.668823136667920e-02	-2.546845e+00	-2.181801e+00
1.688354386667919e-02	-2.615080e+00	-2.314801e+00
1.707885636667919e-02	-2.668867e+00	-2.412985e+00
1.727416886667919e-02	-2.705230e+00	-2.474875e+00
1.746948136667919e-02	-2.726657e+00	-2.499540e+00
1.763865561442471e-02	-2.734998e+00	-2.490519e+00
1.783396811442471e-02	-2.737872e+00	-2.445162e+00
1.802928061442471e-02	-2.738135e+00	-2.363027e+00
1.822459311442471e-02	-2.738036e+00	-2.245350e+00
1.841990561442471e-02	-2.737922e+00	-2.093901e+00
1.861521811442471e-02	-2.737809e+00	-1.910958e+00
1.881053061442471e-02	-2.737695e+00	-1.699272e+00
1.900584311442471e-02	-2.737581e+00	-1.462028e+00
1.920115561442471e-02	-2.737467e+00	-1.202793e+00
1.939646811442471e-02	-2.737354e+00	-9.254674e-01
1.959178061442471e-02	-2.737240e+00	-6.342217e-01
1.978709311442470e-02	-2.737126e+00	-3.334368e-01
1.998240561442470e-02	-2.737012e+00	-2.763663e-02
2.017771811442470e-02	-2.736899e+00	2.785792e-01
2.037303061442470e-02	-2.736785e+00	5.806049e-01
2.056834311442470e-02	-2.736671e+00	8.738979e-01
2.076365561442470e-02	-2.736557e+00	1.154047e+00
2.095896811442470e-02	-2.736444e+00	1.416837e+00
2.115428061442470e-02	-2.736330e+00	1.658317e+00
2.134959311442470e-02	-2.736216e+00	1.874855e+00
2.154490561442470e-02	-2.736103e+00	2.063193e+00
2.174021811442470e-02	-2.735989e+00	2.220499e+00
2.193553061442470e-02	-2.735875e+00	2.344406e+00
2.213084311442470e-02	-2.735762e+00	2.433051e+00
2.232615561442470e-02	-2.735648e+00	2.485101e+00
2.252146811442469e-02	-2.735534e+00	2.499773e+00
2.268495651949699e-02	-2.735439e+00	2.483138e+00
2.288026901949699e-02	-2.735325e+00	2.428979e+00
2.307558151949699e-02	-2.735212e+00	2.338287e+00
2.327089401949699e-02	-2.735098e+00	2.212425e+00
2.346620651949699e-02	-2.734984e+00	2.053285e+00
2.366151901949699e-02	-2.734871e+00	1.863263e+00
2.385683151949699e-02	-2.734757e+00	1.645215e+00
2.405214401949699e-02	-2.734643e+00	1.402422e+00
2.424745651949699e-02	-2.734530e+00	1.138535e+00
2.444276901949699e-02	-2.734416e+00	8.575229e-01
2.463808151949699e-02	-2.734303e+00	5.636133e-01
2.483339401949699e-02	-2.734189e+00	2.612264e-01
2.502870651949698e-02	-2.734075e+00	-4.508965e-02
2.522401901949698e-02	-2.733962e+00	-3.507275e-01
2.541933151949698e-02	-2.733848e+00	-6.510900e-01
2.561464401949698e-02	-2.733734e+00	-9.416596e-01
2.580995651949698e-02	-2.733621e+00	-1.218066e+00
2.600526901949698e-02	-2.733561e+00	-1.476151e+00
2.620058151949698e-02	-2.767934e+00	-1.712034e+00
2.639589401949698e-02	-2.865157e+00	-1.922166e+00
2.659120651949698e-02	-2.963175e+00	-2.103386e+00
2.678651901949698e-02	-3.036785e+00	-2.252970e+00
2.698183151949698e-02	-3.100157e+00	-2.368668e+00
2.717714401949698e-02	-3.143816e+00	-2.448738e+00
2.737245651949698e-02	-3.172941e+00	-2.491977e+00
2.756776901949698e-02	-3.187493e+00	-2.497734e+00
2.776033668428386e-02	-3.192378e+00	-2.466629e+00
2.795564918428386e-02	-3.193167e+00	-2.398243e+00
2.815096168428386e-02	-3.193093e+00	-2.293786e+00
2.834627418428386e-02	-3.192961e+00	-2.154828e+00
2.854158668428386e-02	-3.192829e+00	-1.983460e+00
2.873689918428386e-02	-3.192696e+00	-1.782258e+00
2.893221168428386e-02	-3.192563e+00	-1.554250e+00
2.912752418428386e-02	-3.192431e+00	-1.302864e+00
2.932283668428386e-02	-3.192298e+00	-1.031882e+00
2.951814918428386e-02	-3.192165e+00	-7.453795e-01
2.971346168428386e-02	-3.192033e+00	-4.476658e-01
2.990877418428385e-02	-3.191900e+00	-1.432187e-01
3.010408668428385e-02	-3.191767e+00	1.633825e-01
3.029939918428385e-02	-3.191635e+00	4.675262e-01
3.049471168428385e-02	-3.191502e+00	7.646379e-01
3.069002418428385e-02	-3.191370e+00	1.050249e+00
3.088533668428385e-02	-3.191237e+00	1.320063e+00
3.108064918428385e-02	-3.191104e+00	1.570022e+00
3.127596168428385e-02	-3.190972e+00	1.796367e+00
3.147127418428385e-02	-3.190839e+00	1.995692e+00
3.166658668428386e-02	-3.190706e+00	2.165001e+00
3.186189918428386e-02	-3.190574e+00	2.301746e+00
3.205721168428386e-02	-3.190441e+00	2.403870e+00
3.225252418428386e-02	-3.190309e+00	2.469838e+00
3.244783668428387e-02	-3.190176e+00	2.498657e+00
3.263060599457070e-02	-3.190052e+00	2.491587e+00
3.282591849457071e-02	-3.189919e+00	2.447764e+00
3.302123099457071e-02	-3.189787e+00	2.367125e+00
3.321654349457071e-02	-3.189654e+00	2.250881e+00
3.341185599457071e-02	-3.189522e+00	2.100782e+00
3.360716849457072e-02	-3.189389e+00	1.919086e+00
3.380248099457072e-02	-3.189257e+00	1.708525e+00
3.399779349457072e-02	-3.189124e+00	1.472266e+00
3.419310599457073e-02	-3.188992e+00	1.213862e+00
3.438841849457073e-02	-3.188859e+00	9.372016e-01
3.458373099457073e-02	-3.188727e+00	6.464443e-01
3.477904349457073e-02	-3.188594e+00	3.459638e-01
3.497435599457074e-02	-3.188462e+00	4.027977e-02
3.516966849457074e-02	-3.188329e+00	-2.660101e-01
3.536498099457074e-02	-3.188197e+00	-5.682990e-01
3.556029349457075e-02	-3.188064e+00	-8.620400e-01
3.575560599457075e-02	-3.187932e+00	-1.142815e+00
3.595091849457075e-02	-3.187799e+00	-1.406402e+00
3.614623099457075e-02	-3.187667e+00	-1.648834e+00
3.634154349457076e-02	-3.187539e+00	-1.866467e+00
3.653685599457076e-02	-3.192289e+00	-2.056026e+00
3.673216849457076e-02	-3.242629e+00	-2.214661e+00
3.692748099457076e-02	-3.313030e+00	-2.339985e+00
3.712279349457077e-02	-3.359702e+00	-2.430113e+00
3.731810599457077e-02	-3.393799e+00	-2.483691e+00
3.751341849457077e-02	-3.411774e+00	-2.499911e+00
3.767184948347940e-02	-3.417963e+00	-2.485440e+00
3.786716198347941e-02	-3.420078e+00	-2.433769e+00
3.806247448347941e-02	-3.420176e+00	-2.345492e+00
3.825778698347941e-02	-3.420041e+00	-2.221936e+00
3.845309948347941e-02	-3.419899e+00	-2.064961e+00
3.864841198347942e-02	-3.419757e+00	-1.876926e+00
3.884372448347942e-02	-3.419615e+00	-1.660661e+00
3.903903698347942e-02	-3.419473e+00	-1.419418e+00
3.923434948347942e-02	-3.419331e+00	-1.156825e+00
3.942966198347943e-02	-3.419189e+00	-8.768330e-01
3.962497448347943e-02	-3.419047e+00	-5.836524e-01
3.982028698347943e-02	-3.418905e+00	-2.816930e-01
4.001559948347944e-02	-3.418762e+00	2.450322e-02
4.021091198347944e-02	-3.418620e+00	3.303309e-01
4.040622448347944e-02	-3.418478e+00	6.311902e-01
4.060153698347944e-02	-3.418336e+00	9.225557e-01
4.079684948347945e-02	-3.418194e+00	1.200045e+00
4.099216198347945e-02	-3.418052e+00	1.459485e+00
4.118747448347945e-02	-3.417910e+00	1.696972e+00
4.138278698347946e-02	-3.417768e+00	1.908936e+00
4.157809948347946e-02	-3.417626e+00	2.092187e+00
4.177341198347946e-02	-3.417484e+00	2.243970e+00
4.196872448347946e-02	-3.417342e+00	2.362002e+00
4.216403698347947e-02	-3.417200e+00	2.444507e+00
4.235934948347947e-02	-3.417058e+00	2.490244e+00
4.255466198347947e-02	-3.416916e+00	2.498526e+00
4.273900036883583e-02	-3.416782e+00	2.471865e+00
4.293431286883583e-02	-3.416640e+00	2.407492e+00
4.312962536883583e-02	-3.416498e+00	2.306909e+00
4.332493786883584e-02	-3.416356e+00	2.171627e+00
4.352025036883584e-02	-3.416214e+00	2.003682e+00
4.371556286883584e-02	-3.416072e+00	1.805600e+00
4.391087536883585e-02	-3.415930e+00	1.580360e+00
4.410618786883585e-02	-3.415788e+00	1.331350e+00
4.430150036883585e-02	-3.415646e+00	1.062315e+00
4.449681286883585e-02	-3.415504e+00	7.773023e-01
4.469212536883586e-02	-3.415362e+00	4.805979e-01
4.488743786883586e-02	-3.415220e+00	1.766648e-01
4.508275036883586e-02	-3.415079e+00	-1.299254e-01
4.527806286883587e-02	-3.414937e+00	-4.345615e-01
4.547337536883587e-02	-3.414795e+00	-7.326613e-01
4.566868786883587e-02	-3.414653e+00	-1.019741e+00
4.586400036883587e-02	-3.414511e+00	-1.291483e+00
4.605931286883588e-02	-3.414369e+00	-1.543800e+00
4.625462536883588e-02	-3.414227e+00	-1.772897e+00
4.644993786883588e-02	-3.414085e+00	-1.975328e+00
4.664525036883588e-02	-3.413983e+00	-2.148048e+00
4.684056286883589e-02	-3.419615e+00	-2.288459e+00
4.703587536883589e-02	-3.452409e+00	-2.394450e+00
4.723118786883589e-02	-3.494761e+00	-2.464426e+00
4.742650036883590e-02	-3.518546e+00	-2.497334e+00
4.762181286883590e-02	-3.529993e+00	-2.492681e+00
4.781712536883590e-02	-3.533253e+00	-2.450536e+00
4.801243786883590e-02	-3.533575e+00	-2.371531e+00
4.820775036883591e-02	-3.533449e+00	-2.256857e+00
4.840306286883591e-02	-3.533302e+00	-2.108238e+00
4.859837536883591e-02	-3.533155e+00	-1.927909e+00
4.879368786883592e-02	-3.533008e+00	-1.718582e+00
4.898900036883592e-02	-3.532862e+00	-1.483406e+00
4.918431286883592e-02	-3.532715e+00	-1.225919e+00
4.937962536883592e-02	-3.532568e+00	-9.499921e-01
4.957493786883593e-02	-3.532421e+00	-6.597767e-01
4.977025036883593e-02	-3.532274e+00	-3.596378e-01
4.996556286883593e-02	-3.532128e+00	-5.408950e-02
5.016087536883593e-02	-3.531981e+00	2.522723e-01
5.035618786883594e-02	-3.531834e+00	5.548397e-01
5.055150036883594e-02	-3.531687e+00	8.490618e-01
5.074681286883594e-02	-3.531541e+00	1.130513e+00
5.094212536883595e-02	-3.531394e+00	1.394961e+00
5.113743786883595e-02	-3.531247e+00	1.638427e+00
5.133275036883595e-02	-3.531100e+00	1.857249e+00
5.152806286883595e-02	-3.530954e+00	2.048137e+00
5.172337536883596e-02	-3.530807e+00	2.208219e+00
5.191868786883596e-02	-3.530660e+00	2.335087e+00
5.211400036883596e-02	-3.530514e+00	2.426833e+00
5.230931286883597e-02	-3.530367e+00	2.482078e+00
5.250462536883597e-02	-3.530220e+00	2.499990e+00
5.265753156969603e-02	-3.530105e+00	2.487764e+00
5.285284406969604e-02	-3.529958e+00	2.438813e+00
5.304815656969604e-02	-3.529812e+00	2.353181e+00
5.324346906969604e-02	-3.529665e+00	2.232155e+00
5.343878156969604e-02	-3.529518e+00	2.077555e+00
5.363409406969605e-02	-3.529372e+00	1.891707e+00
5.382940656969605e-02	-3.529225e+00	1.677405e+00
5.402471906969605e-02	-3.529078e+00	1.437874e+00
5.422003156969606e-02	-3.528932e+00	1.176716e+00
5.441534406969606e-02	-3.528785e+00	8.978591e-01
5.461065656969606e-02	-3.528639e+00	6.054975e-01
5.480596906969606e-02	-3.528492e+00	3.040286e-01
5.500128156969607e-02	-3.528345e+00	-2.013085e-03
5.519659406969607e-02	-3.528199e+00	-3.080245e-01
5.539190656969607e-02	-3.528052e+00	-6.094030e-01
5.558721906969608e-02	-3.527905e+00	-9.016155e-01
5.578253156969608e-02	-3.527759e+00	-1.180267e+00
5.597784406969608e-02	-3.527612e+00	-1.441166e+00
5.617315656969608e-02	-3.527466e+00	-1.680388e+00
5.636846906969609e-02	-3.527319e+00	-1.894336e+00
5.656378156969609e-02	-3.527173e+00	-2.079792e+00
5.675909406969609e-02	-3.527040e+00	-2.233965e+00
5.695440656969609e-02	-3.528216e+00	-2.354537e+00
5.714971906969610e-02	-3.541705e+00	-2.439696e+00
5.734503156969610e-02	-3.566044e+00	-2.488158e+00
5.754034406969610e-02	-3.583038e+00	-2.499197e+00
5.771569028164279e-02	-3.588608e+00	-2.477077e+00
5.791100278164279e-02	-3.589949e+00	-2.417102e+00
5.810631528164279e-02	-3.589924e+00	-2.320771e+00
5.830162778164279e-02	-3.589778e+00	-2.189534e+00
5.849694028164280e-02	-3.589628e+00	-2.025364e+00
5.869225278164280e-02	-3.589479e+00	-1.830730e+00
5.888756528164280e-02	-3.589330e+00	-1.608561e+00
5.908287778164280e-02	-3.589181e+00	-1.362198e+00
5.927819028164281e-02	-3.589032e+00	-1.095345e+00
5.947350278164281e-02	-3.588883e+00	-8.120182e-01
5.966881528164281e-02	-3.588734e+00	-5.164775e-01
5.986412778164282e-02	-3.588584e+00	-2.131684e-01
6.005944028164282e-02	-3.588435e+00	9.334687e-02
6.025475278164282e-02	-3.588286e+00	3.984582e-01
6.045006528164282e-02	-3.588137e+00	6.975762e-01
6.064537778164283e-02	-3.587988e+00	9.862021e-01
6.084069028164283e-02	-3.587839e+00	1.259995e+00
6.103600278164283e-02	-3.587690e+00	1.514836e+00
6.123131528164284e-02	-3.587541e+00	1.746892e+00
6.142662778164284e-02	-3.587392e+00	1.952674e+00
