Timestamp,Gate_Voltage,Drain_Voltage,Drain_Current
11:31:48.635247,0.6,0.0,-5.239111e-06
11:31:49.887300,0.6,0.1,1.124282e-05
11:31:51.289038,0.6,0.2,1.164298e-05
11:31:52.379295,0.6,0.30000000000000004,1.169714e-05
11:31:53.467324,0.6,0.4,1.175381e-05
11:31:54.555335,0.6,0.5,1.175134e-05
11:31:55.641228,0.6,0.6000000000000001,1.181415e-05
11:31:56.727761,0.6,0.7000000000000001,1.183018e-05
11:31:57.817307,0.6,0.8,1.185517e-05
11:31:58.905250,0.6,0.9,1.186879e-05
11:31:59.993715,0.6,1.0,1.191646e-05
11:32:02.083363,0.7,0.0,-9.644055e-06
11:32:03.335708,0.7,0.1,0.0004632294
11:32:04.734884,0.7,0.2,0.0005126114
11:32:05.824673,0.7,0.30000000000000004,0.0005172694
11:32:06.913341,0.7,0.4,0.0005180297
11:32:08.002304,0.7,0.5,0.0005201224
11:32:09.096475,0.7,0.6000000000000001,0.000521582
11:32:10.185985,0.7,0.7000000000000001,0.0005228454
11:32:11.274438,0.7,0.8,0.0005256432
11:32:12.361214,0.7,0.9,0.0005265343
11:32:13.448159,0.7,1.0,0.0005268551
11:32:15.537300,0.7999999999999999,0.0,-9.747062e-06
11:32:16.789359,0.7999999999999999,0.1,0.0004869577
11:32:18.187124,0.7999999999999999,0.2,0.001514972
11:32:19.508768,0.7999999999999999,0.30000000000000004,0.001692862
11:32:20.597602,0.7999999999999999,0.4,0.001704416
11:32:21.686986,0.7999999999999999,0.5,0.001713126
11:32:22.775374,0.7999999999999999,0.6000000000000001,0.00171805
11:32:23.861797,0.7999999999999999,0.7000000000000001,0.001723218
11:32:24.948575,0.7999999999999999,0.8,0.001727164
11:32:26.036326,0.7999999999999999,0.9,0.001730364
11:32:27.126149,0.7999999999999999,1.0,0.001734656
11:32:29.216002,0.8999999999999999,0.0,-9.821271e-06
11:32:30.467626,0.8999999999999999,0.1,0.0004869117
11:32:31.865837,0.8999999999999999,0.2,0.001512335
11:32:33.188250,0.8999999999999999,0.30000000000000004,0.001693478
11:32:34.277070,0.8999999999999999,0.4,0.001706876
11:32:35.366126,0.8999999999999999,0.5,0.00171231
11:32:36.452606,0.8999999999999999,0.6000000000000001,0.001718311
11:32:37.540917,0.8999999999999999,0.7000000000000001,0.001722831
11:32:38.629357,0.8999999999999999,0.8,0.001725679
11:32:39.718644,0.8999999999999999,0.9,0.001731856
11:32:40.807584,0.8999999999999999,1.0,0.001737437
