time	V(vds)	V(vgs)	V(vo)	Id(M1)
4.057968757479102e-05	1.407544e+01	1.254753e-03	-1.286572e-04	1.092871e-03
4.546250007479102e-05	1.407543e+01	1.401824e-03	-1.437066e-04	1.092891e-03
5.034531257479102e-05	1.407541e+01	1.547578e-03	-1.586735e-04	1.092910e-03
5.522812507479101e-05	1.407540e+01	1.691870e-03	-1.734370e-04	1.092929e-03
6.011093757479101e-05	1.407538e+01	1.834572e-03	-1.880900e-04	1.092948e-03
6.499375007479101e-05	1.407537e+01	1.975542e-03	-2.025117e-04	1.092966e-03
6.987656257479101e-05	1.407535e+01	2.114655e-03	-2.167957e-04	1.092984e-03
7.475937507479102e-05	1.407534e+01	2.251772e-03	-2.308215e-04	1.093002e-03
7.964218757479102e-05	1.407533e+01	2.386772e-03	-2.446827e-04	1.093020e-03
8.452500007479103e-05	1.407531e+01	2.519521e-03	-2.582596e-04	1.093038e-03
8.940781257479103e-05	1.407530e+01	2.649900e-03	-2.716461e-04	1.093055e-03
9.429062507479103e-05	1.407529e+01	2.777780e-03	-2.847229e-04	1.093071e-03
9.917343757479104e-05	1.407527e+01	2.903048e-03	-2.975844e-04	1.093088e-03
1.040562500747910e-04	1.407526e+01	3.025578e-03	-3.101118e-04	1.093104e-03
1.089390625747910e-04	1.407525e+01	3.145263e-03	-3.224000e-04	1.093120e-03
1.138218750747911e-04	1.407524e+01	3.261982e-03	-3.343307e-04	1.093135e-03
1.187046875747911e-04	1.407522e+01	3.375634e-03	-3.459995e-04	1.093150e-03
1.235875000747910e-04	1.407521e+01	3.486103e-03	-3.572885e-04	1.093165e-03
1.284703125747911e-04	1.407520e+01	3.593293e-03	-3.682940e-04	1.093179e-03
1.333531250747911e-04	1.407519e+01	3.697096e-03	-3.788989e-04	1.093192e-03
1.382359375747911e-04	1.407518e+01	3.797422e-03	-3.891998e-04	1.093205e-03
1.431187500747911e-04	1.407517e+01	3.894168e-03	-3.990805e-04	1.093218e-03
1.480015625747911e-04	1.407516e+01	3.987252e-03	-4.086382e-04	1.093230e-03
1.528843750747911e-04	1.407515e+01	4.076577e-03	-4.177573e-04	1.093242e-03
1.577671875747911e-04	1.407514e+01	4.162068e-03	-4.265359e-04	1.093253e-03
1.626500000747911e-04	1.407514e+01	4.243637e-03	-4.348590e-04	1.093264e-03
1.675328125747911e-04	1.407513e+01	4.321213e-03	-4.428256e-04	1.093274e-03
1.724156250747911e-04	1.407512e+01	4.394718e-03	-4.503214e-04	1.093284e-03
1.772984375747911e-04	1.407511e+01	4.464088e-03	-4.574461e-04	1.093293e-03
1.821812500747911e-04	1.407511e+01	4.529251e-03	-4.640863e-04	1.093301e-03
1.870640625747911e-04	1.407510e+01	4.590154e-03	-4.703424e-04	1.093309e-03
1.919468750747911e-04	1.407509e+01	4.646732e-03	-4.761018e-04	1.093317e-03
1.968296875747911e-04	1.407509e+01	4.698938e-03	-4.814659e-04	1.093324e-03
2.017125000747911e-04	1.407508e+01	4.746716e-03	-4.863228e-04	1.093330e-03
2.065953125747911e-04	1.407508e+01	4.790029e-03	-4.907746e-04	1.093336e-03
2.114781250747911e-04	1.407508e+01	4.828829e-03	-4.947107e-04	1.093341e-03
2.163609375747911e-04	1.407507e+01	4.863087e-03	-4.982338e-04	1.093345e-03
2.212437500747911e-04	1.407507e+01	4.892761e-03	-5.012340e-04	1.093349e-03
2.261265625747911e-04	1.407507e+01	4.917833e-03	-5.038152e-04	1.093352e-03
2.310093750747911e-04	1.407506e+01	4.938272e-03	-5.058682e-04	1.093355e-03
2.358921875747911e-04	1.407506e+01	4.954065e-03	-5.074979e-04	1.093357e-03
2.407750000747912e-04	1.407506e+01	4.965190e-03	-5.085959e-04	1.093359e-03
2.456578125747911e-04	1.407506e+01	4.971643e-03	-5.092680e-04	1.093359e-03
2.505406250747911e-04	1.407506e+01	4.973413e-03	-5.094068e-04	1.093360e-03
2.554234375747911e-04	1.407506e+01	4.970504e-03	-5.091188e-04	1.093359e-03
2.603062500747911e-04	1.407506e+01	4.962912e-03	-5.082977e-04	1.093358e-03
2.651890625747911e-04	1.407506e+01	4.950650e-03	-5.070510e-04	1.093357e-03
2.700718750747911e-04	1.407506e+01	4.933725e-03	-5.052730e-04	1.093354e-03
2.749546875747912e-04	1.407507e+01	4.912157e-03	-5.030722e-04	1.093352e-03
2.798375000747912e-04	1.407507e+01	4.885961e-03	-5.003440e-04	1.093348e-03
2.847203125747912e-04	1.407507e+01	4.855169e-03	-4.971975e-04	1.093344e-03
2.896031250747912e-04	1.407508e+01	4.819802e-03	-4.935291e-04	1.093339e-03
2.944859375747912e-04	1.407508e+01	4.779901e-03	-4.894490e-04	1.093334e-03
2.993687500747912e-04	1.407509e+01	4.735497e-03	-4.848542e-04	1.093328e-03
3.042515625747912e-04	1.407509e+01	4.686637e-03	-4.798558e-04	1.093322e-03
3.091343750747912e-04	1.407510e+01	4.633361e-03	-4.743517e-04	1.093315e-03
3.140171875747912e-04	1.407510e+01	4.575727e-03	-4.684539e-04	1.093307e-03
3.189000000747912e-04	1.407511e+01	4.513781e-03	-4.620613e-04	1.093299e-03
3.237828125747912e-04	1.407512e+01	4.447588e-03	-4.552865e-04	1.093290e-03
3.286656250747912e-04	1.407512e+01	4.377204e-03	-4.480292e-04	1.093281e-03
3.335484375747912e-04	1.407513e+01	4.302703e-03	-4.404029e-04	1.093271e-03
3.384312500747912e-04	1.407514e+01	4.224148e-03	-4.323081e-04	1.093261e-03
3.433140625747912e-04	1.407515e+01	4.141618e-03	-4.238591e-04	1.093250e-03
3.481968750747912e-04	1.407516e+01	4.055186e-03	-4.149572e-04	1.093239e-03
3.530796875747912e-04	1.407516e+01	3.964938e-03	-4.057175e-04	1.093227e-03
3.579625000747912e-04	1.407517e+01	3.870955e-03	-3.960420e-04	1.093214e-03
3.628453125747912e-04	1.407518e+01	3.773329e-03	-3.860463e-04	1.093202e-03
3.677281250747912e-04	1.407519e+01	3.672148e-03	-3.756333e-04	1.093188e-03
3.726109375747912e-04	1.407520e+01	3.567512e-03	-3.649195e-04	1.093175e-03
3.774937500747912e-04	1.407522e+01	3.459513e-03	-3.538081e-04	1.093160e-03
3.823765625747912e-04	1.407523e+01	3.348261e-03	-3.424165e-04	1.093146e-03
3.872593750747913e-04	1.407524e+01	3.233852e-03	-3.306486e-04	1.093131e-03
3.921421875747913e-04	1.407525e+01	3.116401e-03	-3.186222e-04	1.093115e-03
3.970250000747913e-04	1.407526e+01	2.996013e-03	-3.062419e-04	1.093099e-03
4.019078125747913e-04	1.407528e+01	2.872806e-03	-2.936260e-04	1.093083e-03
4.067906250747913e-04	1.407529e+01	2.746891e-03	-2.806798e-04	1.093067e-03
4.116734375747913e-04	1.407530e+01	2.618392e-03	-2.675221e-04	1.093050e-03
4.165562500747913e-04	1.407532e+01	2.487424e-03	-2.540585e-04	1.093032e-03
4.214390625747913e-04	1.407533e+01	2.354117e-03	-2.404085e-04	1.093015e-03
4.263218750747913e-04	1.407534e+01	2.218588e-03	-2.264781e-04	1.092997e-03
4.312046875747913e-04	1.407536e+01	2.080974e-03	-2.123873e-04	1.092979e-03
4.360875000747913e-04	1.407537e+01	1.941397e-03	-1.980426e-04	1.092961e-03
4.409703125747913e-04	1.407539e+01	1.799994e-03	-1.835640e-04	1.092942e-03
4.458531250747913e-04	1.407540e+01	1.656892e-03	-1.688588e-04	1.092923e-03
4.507359375747913e-04	1.407542e+01	1.512232e-03	-1.540472e-04	1.092904e-03
4.556187500747913e-04	1.407543e+01	1.366144e-03	-1.390367e-04	1.092885e-03
4.605015625747913e-04	1.407545e+01	1.218772e-03	-1.239479e-04	1.092866e-03
4.653843750747913e-04	1.407546e+01	1.070248e-03	-1.086884e-04	1.092846e-03
4.702671875747913e-04	1.407548e+01	9.207190e-04	-9.337923e-05	1.092826e-03
4.751500000747913e-04	1.407549e+01	7.703181e-04	-7.792813e-05	1.092807e-03
4.800328125747913e-04	1.407551e+01	6.191941e-04	-6.245636e-05	1.092787e-03
4.849156250747913e-04	1.407552e+01	4.674823e-04	-4.687177e-05	1.092767e-03
4.897984375747913e-04	1.407554e+01	3.153324e-04	-3.129566e-05	1.092747e-03
4.946812500747913e-04	1.407555e+01	1.628806e-04	-1.563610e-05	1.092727e-03
4.995640625747914e-04	1.407557e+01	1.027750e-05	-1.445899e-08	1.092707e-03
5.044468750747914e-04	1.407559e+01	-1.423404e-04	1.566124e-05	1.092687e-03
5.093296875747914e-04	1.407560e+01	-2.948224e-04	3.126963e-05	1.092667e-03
5.142125000747914e-04	1.407562e+01	-4.470319e-04	4.690253e-05	1.092647e-03
5.190953125747914e-04	1.407563e+01	-5.988188e-04	6.243872e-05	1.092627e-03
5.239781250747914e-04	1.407565e+01	-7.500473e-04	7.797017e-05	1.092607e-03
5.288609375747914e-04	1.407566e+01	-9.005678e-04	9.337560e-05	1.092587e-03
5.337437500747914e-04	1.407568e+01	-1.050246e-03	1.087472e-04	1.092567e-03
5.386265625747914e-04	1.407569e+01	-1.198934e-03	1.239638e-04	1.092548e-03
5.435093750747914e-04	1.407571e+01	-1.346498e-03	1.391178e-04	1.092528e-03
5.483921875747914e-04	1.407572e+01	-1.492793e-03	1.540882e-04	1.092509e-03
5.532750000747914e-04	1.407574e+01	-1.637688e-03	1.689676e-04	1.092490e-03
5.581578125747914e-04	1.407575e+01	-1.781040e-03	1.836353e-04	1.092471e-03
5.630406250747914e-04	1.407577e+01	-1.922721e-03	1.981843e-04	1.092453e-03
5.679234375747914e-04	1.407578e+01	-2.062591e-03	2.124940e-04	1.092434e-03
5.728062500747914e-04	1.407580e+01	-2.200524e-03	2.266578e-04	1.092416e-03
5.776890625747914e-04	1.407581e+01	-2.336384e-03	2.405556e-04	1.092398e-03
5.825718750747914e-04	1.407582e+01	-2.470050e-03	2.542811e-04	1.092381e-03
5.874546875747914e-04	1.407584e+01	-2.601390e-03	2.677145e-04	1.092363e-03
5.923375000747914e-04	1.407585e+01	-2.730286e-03	2.809501e-04	1.092347e-03
5.972203125747914e-04	1.407586e+01	-2.856611e-03	2.938686e-04	1.092330e-03
6.021031250747914e-04	1.407588e+01	-2.980252e-03	3.065644e-04	1.092314e-03
6.069859375747914e-04	1.407589e+01	-3.101087e-03	3.189192e-04	1.092298e-03
6.118687500747915e-04	1.407590e+01	-3.219008e-03	3.310278e-04	1.092282e-03
6.167515625747915e-04	1.407591e+01	-3.333898e-03	3.427721e-04	1.092267e-03
6.216343750747915e-04	1.407592e+01	-3.445654e-03	3.542478e-04	1.092253e-03
6.265171875747915e-04	1.407594e+01	-3.554166e-03	3.653375e-04	1.092238e-03
6.314000000747915e-04	1.407595e+01	-3.659338e-03	3.761374e-04	1.092224e-03
6.362828125747915e-04	1.407596e+01	-3.761064e-03	3.865305e-04	1.092211e-03
6.411656250747915e-04	1.407597e+01	-3.859255e-03	3.966139e-04	1.092198e-03
6.460484375747915e-04	1.407598e+01	-3.953813e-03	4.062713e-04	1.092186e-03
6.509312500747915e-04	1.407599e+01	-4.044653e-03	4.156004e-04	1.092174e-03
6.558140625747915e-04	1.407599e+01	-4.131686e-03	4.244856e-04	1.092162e-03
6.606968750747915e-04	1.407600e+01	-4.214835e-03	4.330253e-04	1.092152e-03
6.655796875747915e-04	1.407601e+01	-4.294015e-03	4.411047e-04	1.092141e-03
6.704625000747915e-04	1.407602e+01	-4.369159e-03	4.488230e-04	1.092131e-03
6.753453125747915e-04	1.407603e+01	-4.440188e-03	4.560662e-04	1.092122e-03
6.802281250747915e-04	1.407603e+01	-4.507044e-03	4.629341e-04	1.092113e-03
6.851109375747915e-04	1.407604e+01	-4.569657e-03	4.693136e-04	1.092105e-03
6.899937500747915e-04	1.407605e+01	-4.627973e-03	4.753055e-04	1.092097e-03
6.948765625747915e-04	1.407605e+01	-4.681932e-03	4.807973e-04	1.092090e-03
6.997593750747915e-04	1.407606e+01	-4.731489e-03	4.858905e-04	1.092084e-03
7.046421875747915e-04	1.407606e+01	-4.776591e-03	4.904738e-04	1.092078e-03
7.095250000747915e-04	1.407607e+01	-4.817203e-03	4.946493e-04	1.092072e-03
7.144078125747915e-04	1.407607e+01	-4.853279e-03	4.983066e-04	1.092068e-03
7.192906250747915e-04	1.407607e+01	-4.884793e-03	5.015491e-04	1.092064e-03
7.241734375747916e-04	1.407607e+01	-4.911707e-03	5.042666e-04	1.092060e-03
7.290562500747916e-04	1.407608e+01	-4.934004e-03	5.065636e-04	1.092057e-03
7.339390625747916e-04	1.407608e+01	-4.951654e-03	5.083310e-04	1.092055e-03
7.388218750747916e-04	1.407608e+01	-4.964650e-03	5.096741e-04	1.092053e-03
7.437046875747916e-04	1.407608e+01	-4.972972e-03	5.104847e-04	1.092052e-03
7.485875000747916e-04	1.407608e+01	-4.976617e-03	5.108690e-04	1.092052e-03
7.534703125747916e-04	1.407608e+01	-4.975577e-03	5.107195e-04	1.092052e-03
7.583531250747916e-04	1.407608e+01	-4.969859e-03	5.101435e-04	1.092053e-03
7.632359375747916e-04	1.407608e+01	-4.959463e-03	5.090346e-04	1.092054e-03
7.681187500747916e-04	1.407608e+01	-4.944403e-03	5.075005e-04	1.092056e-03
7.730015625747916e-04	1.407608e+01	-4.924688e-03	5.054362e-04	1.092059e-03
7.778843750747916e-04	1.407607e+01	-4.900343e-03	5.029501e-04	1.092062e-03
7.827671875747916e-04	1.407607e+01	-4.871384e-03	4.999380e-04	1.092066e-03
7.876500000747916e-04	1.407607e+01	-4.837845e-03	4.965093e-04	1.092070e-03
7.925328125747916e-04	1.407606e+01	-4.799752e-03	4.925606e-04	1.092075e-03
7.974156250747916e-04	1.407606e+01	-4.757146e-03	4.882022e-04	1.092081e-03
8.022984375747916e-04	1.407605e+01	-4.710061e-03	4.833317e-04	1.092087e-03
8.071812500747916e-04	1.407605e+01	-4.658547e-03	4.780603e-04	1.092094e-03
8.120640625747916e-04	1.407604e+01	-4.602648e-03	4.722862e-04	1.092101e-03
8.169468750747916e-04	1.407604e+01	-4.542422e-03	4.661216e-04	1.092109e-03
8.218296875747916e-04	1.407603e+01	-4.477919e-03	4.594657e-04	1.092117e-03
8.267125000747916e-04	1.407602e+01	-4.409206e-03	4.524312e-04	1.092126e-03
8.315953125747916e-04	1.407602e+01	-4.336341e-03	4.449184e-04	1.092136e-03
8.364781250747917e-04	1.407601e+01	-4.259401e-03	4.370407e-04	1.092146e-03
8.413609375747917e-04	1.407600e+01	-4.178450e-03	4.286990e-04	1.092157e-03
8.462437500747917e-04	1.407599e+01	-4.093571e-03	4.200078e-04	1.092168e-03
8.511265625747917e-04	1.407598e+01	-4.004837e-03	4.108686e-04	1.092180e-03
8.560093750747917e-04	1.407597e+01	-3.912339e-03	4.013967e-04	1.092192e-03
8.608921875747917e-04	1.407596e+01	-3.816158e-03	3.914944e-04	1.092205e-03
8.657750000747917e-04	1.407595e+01	-3.716390e-03	3.812776e-04	1.092218e-03
8.706578125747917e-04	1.407594e+01	-3.613122e-03	3.706492e-04	1.092231e-03
8.755406250747917e-04	1.407593e+01	-3.506458e-03	3.597261e-04	1.092245e-03
8.804234375747917e-04	1.407592e+01	-3.396493e-03	3.484117e-04	1.092260e-03
8.853062500747917e-04	1.407591e+01	-3.283336e-03	3.368234e-04	1.092275e-03
8.901890625747917e-04	1.407590e+01	-3.167087e-03	3.248654e-04	1.092290e-03
8.950718750747917e-04	1.407588e+01	-3.047862e-03	3.126557e-04	1.092306e-03
8.999546875747917e-04	1.407587e+01	-2.925767e-03	3.000991e-04	1.092322e-03
9.048375000747917e-04	1.407586e+01	-2.800923e-03	2.873140e-04	1.092338e-03
9.097203125747917e-04	1.407584e+01	-2.673441e-03	2.742059e-04	1.092355e-03
9.146031250747917e-04	1.407583e+01	-2.543448e-03	2.608936e-04	1.092372e-03
9.194859375747917e-04	1.407582e+01	-2.411059e-03	2.472833e-04	1.092389e-03
9.243687500747917e-04	1.407580e+01	-2.276406e-03	2.334942e-04	1.092407e-03
9.292515625747917e-04	1.407579e+01	-2.139609e-03	2.194326e-04	1.092425e-03
9.341343750747917e-04	1.407578e+01	-2.000803e-03	2.052186e-04	1.092443e-03
9.390171875747917e-04	1.407576e+01	-1.860112e-03	1.907588e-04	1.092462e-03
9.439000000747917e-04	1.407575e+01	-1.717676e-03	1.761735e-04	1.092480e-03
9.487828125747918e-04	1.407573e+01	-1.573621e-03	1.613698e-04	1.092499e-03
9.536656250747918e-04	1.407572e+01	-1.428090e-03	1.464681e-04	1.092519e-03
9.585484375747918e-04	1.407570e+01	-1.281213e-03	1.313760e-04	1.092538e-03
9.634312500747918e-04	1.407569e+01	-1.133135e-03	1.162143e-04	1.092557e-03
9.683140625747918e-04	1.407567e+01	-9.839891e-04	1.008906e-04	1.092577e-03
9.731968750747918e-04	1.407566e+01	-8.339219e-04	8.552591e-05	1.092597e-03
9.780796875747918e-04	1.407564e+01	-6.830680e-04	7.002815e-05	1.092617e-03
9.829625000747917e-04	1.407562e+01	-5.315762e-04	5.451847e-05	1.092636e-03
9.878453125747916e-04	1.407561e+01	-3.795823e-04	3.890484e-05	1.092657e-03
9.927281250747915e-04	1.407559e+01	-2.272361e-04	2.330870e-05	1.092677e-03
9.976109375747914e-04	1.407558e+01	-7.467419e-05	7.637963e-06	1.092697e-03
1.002493750074791e-03	1.407556e+01	7.795294e-05	-7.985945e-06	1.092717e-03
1.007376562574791e-03	1.407555e+01	2.305087e-04	-2.365504e-05	1.092737e-03
1.012259375074791e-03	1.407553e+01	3.828423e-04	-3.924774e-05	1.092757e-03
1.017142187574791e-03	1.407552e+01	5.348176e-04	-5.485618e-05	1.092777e-03
1.022025000074791e-03	1.407550e+01	6.862845e-04	-7.035895e-05	1.092797e-03
1.026907812574791e-03	1.407548e+01	8.371074e-04	-8.584810e-05	1.092816e-03
1.031790625074791e-03	1.407547e+01	9.871373e-04	-1.012025e-04	1.092836e-03
1.036673437574791e-03	1.407545e+01	1.136240e-03	-1.165142e-04	1.092856e-03
1.041556250074790e-03	1.407544e+01	1.284268e-03	-1.316622e-04	1.092875e-03
1.046439062574790e-03	1.407542e+01	1.431090e-03	-1.467390e-04	1.092894e-03
1.051321875074790e-03	1.407541e+01	1.576560e-03	-1.616237e-04	1.092914e-03
1.056204687574790e-03	1.407539e+01	1.720547e-03	-1.764088e-04	1.092933e-03
1.061087500074790e-03	1.407538e+01	1.862911e-03	-1.909739e-04	1.092951e-03
1.065970312574790e-03	1.407537e+01	2.003523e-03	-2.054119e-04	1.092970e-03
1.070853125074790e-03	1.407535e+01	2.142244e-03	-2.196026e-04	1.092988e-03
1.075735937574790e-03	1.407534e+01	2.278951e-03	-2.336392e-04	1.093006e-03
1.080618750074790e-03	1.407532e+01	2.413508e-03	-2.474019e-04	1.093024e-03
1.085501562574789e-03	1.407531e+01	2.545795e-03	-2.609845e-04	1.093041e-03
1.090384375074789e-03	1.407530e+01	2.675682e-03	-2.742673e-04	1.093058e-03
1.095267187574789e-03	1.407528e+01	2.803052e-03	-2.873447e-04	1.093075e-03
1.100150000074789e-03	1.407527e+01	2.927779e-03	-3.000977e-04	1.093091e-03
1.105032812574789e-03	1.407526e+01	3.049752e-03	-3.126209e-04	1.093107e-03
1.109915625074789e-03	1.407525e+01	3.168850e-03	-3.247958e-04	1.093123e-03
1.114798437574789e-03	1.407523e+01	3.284967e-03	-3.367177e-04	1.093138e-03
1.119681250074789e-03	1.407522e+01	3.397987e-03	-3.482687e-04	1.093153e-03
1.124564062574789e-03	1.407521e+01	3.507812e-03	-3.595446e-04	1.093167e-03
1.129446875074789e-03	1.407520e+01	3.614330e-03	-3.704281e-04	1.093181e-03
1.134329687574788e-03	1.407519e+01	3.717448e-03	-3.810156e-04	1.093195e-03
1.139212500074788e-03	1.407518e+01	3.817062e-03	-3.911906e-04	1.093208e-03
1.144095312574788e-03	1.407517e+01	3.913086e-03	-4.010501e-04	1.093221e-03
1.148978125074788e-03	1.407516e+01	4.005422e-03	-4.104781e-04	1.093233e-03
1.153860937574788e-03	1.407515e+01	4.093990e-03	-4.195724e-04	1.093244e-03
1.158743750074788e-03	1.407514e+01	4.178700e-03	-4.282179e-04	1.093255e-03
1.163626562574788e-03	1.407513e+01	4.259479e-03	-4.365130e-04	1.093266e-03
1.168509375074788e-03	1.407513e+01	4.336243e-03	-4.443434e-04	1.093276e-03
1.173392187574788e-03	1.407512e+01	4.408929e-03	-4.518082e-04	1.093286e-03
1.178275000074788e-03	1.407511e+01	4.477460e-03	-4.587938e-04	1.093295e-03
1.183157812574787e-03	1.407510e+01	4.541780e-03	-4.654004e-04	1.093303e-03
1.188040625074787e-03	1.407510e+01	4.601819e-03	-4.715149e-04	1.093311e-03
1.192923437574787e-03	1.407509e+01	4.657529e-03	-4.772383e-04	1.093318e-03
1.197806250074787e-03	1.407509e+01	4.708851e-03	-4.824586e-04	1.093325e-03
1.202689062574787e-03	1.407508e+01	4.755743e-03	-4.872776e-04	1.093331e-03
1.207571875074787e-03	1.407508e+01	4.798154e-03	-4.915840e-04	1.093337e-03
1.212454687574787e-03	1.407508e+01	4.836051e-03	-4.954804e-04	1.093342e-03
1.217337500074787e-03	1.407507e+01	4.869391e-03	-4.988565e-04	1.093346e-03
1.222220312574787e-03	1.407507e+01	4.898150e-03	-5.018158e-04	1.093350e-03
1.227103125074786e-03	1.407507e+01	4.922295e-03	-5.042488e-04	1.093353e-03
1.231985937574786e-03	1.407506e+01	4.941808e-03	-5.062600e-04	1.093356e-03
1.236868750074786e-03	1.407506e+01	4.956665e-03	-5.077408e-04	1.093357e-03
1.241751562574786e-03	1.407506e+01	4.966860e-03	-5.087964e-04	1.093359e-03
1.246634375074786e-03	1.407506e+01	4.972374e-03	-5.093191e-04	1.093360e-03
1.251517187574786e-03	1.407506e+01	4.973211e-03	-5.094152e-04	1.093360e-03
1.256400000074786e-03	1.407506e+01	4.969362e-03	-5.089779e-04	1.093359e-03
1.261282812574786e-03	1.407506e+01	4.960838e-03	-5.081143e-04	1.093358e-03
1.266165625074786e-03	1.407506e+01	4.947640e-03	-5.067185e-04	1.093356e-03
1.271048437574786e-03	1.407507e+01	4.929787e-03	-5.048985e-04	1.093354e-03
1.275931250074785e-03	1.407507e+01	4.907290e-03	-5.025493e-04	1.093351e-03
1.280814062574785e-03	1.407507e+01	4.880175e-03	-4.997799e-04	1.093347e-03
1.285696875074785e-03	1.407507e+01	4.848463e-03	-4.964861e-04	1.093343e-03
1.290579687574785e-03	1.407508e+01	4.812189e-03	-4.927778e-04	1.093338e-03
1.295462500074785e-03	1.407508e+01	4.771382e-03	-4.885517e-04	1.093333e-03
1.300345312574785e-03	1.407509e+01	4.726085e-03	-4.839185e-04	1.093327e-03
1.305228125074785e-03	1.407509e+01	4.676335e-03	-4.787759e-04	1.093320e-03
1.310110937574785e-03	1.407510e+01	4.622187e-03	-4.732354e-04	1.093313e-03
1.314993750074785e-03	1.407510e+01	4.563682e-03	-4.671955e-04	1.093306e-03
1.319876562574784e-03	1.407511e+01	4.500885e-03	-4.607686e-04	1.093297e-03
1.324759375074784e-03	1.407512e+01	4.433847e-03	-4.538541e-04	1.093289e-03
1.329642187574784e-03	1.407512e+01	4.362637e-03	-4.465651e-04	1.093279e-03
1.334525000074784e-03	1.407513e+01	4.287316e-03	-4.388018e-04	1.093269e-03
1.339407812574784e-03	1.407514e+01	4.207962e-03	-4.306783e-04	1.093259e-03
1.344290625074784e-03	1.407515e+01	4.124643e-03	-4.220954e-04	1.093248e-03
1.349173437574784e-03	1.407516e+01	4.037444e-03	-4.131680e-04	1.093236e-03
1.354056250074784e-03	1.407517e+01	3.946439e-03	-4.037977e-04	1.093224e-03
1.358939062574784e-03	1.407518e+01	3.851723e-03	-3.941000e-04	1.093212e-03
1.363821875074784e-03	1.407519e+01	3.753376e-03	-3.839775e-04	1.093199e-03
1.368704687574783e-03	1.407520e+01	3.651499e-03	-3.735462e-04	1.093186e-03
1.373587500074783e-03	1.407521e+01	3.546180e-03	-3.627094e-04	1.093172e-03
1.378470312574783e-03	1.407522e+01	3.437525e-03	-3.515838e-04	1.093157e-03
1.383353125074783e-03	1.407523e+01	3.325630e-03	-3.400734e-04	1.093143e-03
1.388235937574783e-03	1.407524e+01	3.210607e-03	-3.282955e-04	1.093128e-03
1.393118750074783e-03	1.407525e+01	3.092557e-03	-3.161548e-04	1.093112e-03
1.398001562574783e-03	1.407527e+01	2.971598e-03	-3.037691e-04	1.093096e-03
1.402884375074783e-03	1.407528e+01	2.847838e-03	-2.910435e-04	1.093080e-03
1.407767187574783e-03	1.407529e+01	2.721399e-03	-2.780966e-04	1.093063e-03
1.412650000074783e-03	1.407530e+01	2.592394e-03	-2.648341e-04	1.093046e-03
1.417532812574782e-03	1.407532e+01	2.460951e-03	-2.513749e-04	1.093029e-03
1.422415625074782e-03	1.407533e+01	2.327187e-03	-2.376251e-04	1.093011e-03
1.427298437574782e-03	1.407535e+01	2.191234e-03	-2.237043e-04	1.092994e-03
1.432181250074782e-03	1.407536e+01	2.053214e-03	-2.095189e-04	1.092975e-03
1.437064062574782e-03	1.407537e+01	1.913263e-03	-1.951890e-04	1.092957e-03
1.441946875074782e-03	1.407539e+01	1.771507e-03	-1.806214e-04	1.092938e-03
1.446829687574782e-03	1.407540e+01	1.628085e-03	-1.659364e-04	1.092919e-03
1.451712500074782e-03	1.407542e+01	1.483126e-03	-1.510413e-04	1.092900e-03
1.456595312574782e-03	1.407543e+01	1.336773e-03	-1.360566e-04	1.092881e-03
1.461478125074781e-03	1.407545e+01	1.189157e-03	-1.208898e-04	1.092862e-03
