time	V(vi)	V(vo)
2.148984143841129e-02	6.039366e+00	5.408846e+00
2.166026797067705e-02	6.480062e+00	5.504678e+00
2.200112103520858e-02	7.134554e+00	5.600783e+00
2.241984199339655e-02	7.490490e+00	5.636379e+00
2.262018546441245e-02	7.478626e+00	5.635201e+00
2.284562846908038e-02	7.323842e+00	5.621817e+00
2.321109032684397e-02	6.763786e+00	5.551736e+00
2.368541400393587e-02	5.514087e+00	5.230510e+00
2.401058561785489e-02	4.367936e+00	4.361884e+00
2.432550974728556e-02	3.084168e+00	3.084390e+00
2.465692064807901e-02	1.604232e+00	1.604578e+00
2.497110964680696e-02	1.361351e-01	1.364022e-01
2.559948764426286e-02	-2.758689e+00	-2.758338e+00
2.601843252249158e-02	-4.478364e+00	-4.468025e+00
2.606753446721248e-02	-4.661812e+00	-4.640146e+00
2.616573835665428e-02	-5.015228e+00	-4.936893e+00
2.636214613553788e-02	-5.663520e+00	-5.291738e+00
2.658171955003681e-02	-6.285884e+00	-5.466539e+00
2.685752486516462e-02	-6.897166e+00	-5.571689e+00
2.715086598106220e-02	-7.320265e+00	-5.620842e+00
2.751847818222240e-02	-7.499495e+00	-5.636963e+00
2.768008810569334e-02	-7.452038e+00	-5.633615e+00
2.794299949516578e-02	-7.211337e+00	-5.610957e+00
2.836776401915353e-02	-6.412551e+00	-5.492373e+00
2.868825345107229e-02	-5.505008e+00	-5.226425e+00
2.898725760996749e-02	-4.456827e+00	-4.447850e+00
2.928212437341722e-02	-3.269361e+00	-3.269577e+00
2.962415634861429e-02	-1.754706e+00	-1.755029e+00
2.994238220247304e-02	-2.714582e-01	-2.717490e-01
3.000000000000000e-02	-5.510911e-15	-3.288516e-04
