time	V(vi)	V(vo)
8.127415835167825e-04	3.665653e+00	3.665014e+00
8.225072085167825e-04	3.705732e+00	3.705044e+00
8.322728335167825e-04	3.745671e+00	3.744924e+00
8.420384585167825e-04	3.785470e+00	3.784649e+00
8.518040835167825e-04	3.825126e+00	3.824215e+00
8.615697085167825e-04	3.864638e+00	3.863619e+00
8.713353335167825e-04	3.904004e+00	3.902856e+00
8.811009585167826e-04	3.943224e+00	3.941920e+00
8.908665835167826e-04	3.982295e+00	3.980807e+00
9.006322085167826e-04	4.021216e+00	4.019509e+00
9.103978335167826e-04	4.059986e+00	4.058021e+00
9.201634585167826e-04	4.098603e+00	4.096333e+00
9.299290835167826e-04	4.137065e+00	4.134436e+00
9.396947085167826e-04	4.175372e+00	4.172321e+00
9.494603335167826e-04	4.213522e+00	4.209976e+00
9.592259585167826e-04	4.251513e+00	4.247387e+00
9.689915835167826e-04	4.289344e+00	4.284540e+00
9.787572085167826e-04	4.327013e+00	4.321419e+00
9.885228335167826e-04	4.364520e+00	4.358005e+00
9.982884585167827e-04	4.401862e+00	4.394276e+00
1.008054083516783e-03	4.439038e+00	4.430211e+00
1.017819708516783e-03	4.476048e+00	4.465783e+00
1.027585333516783e-03	4.512888e+00	4.500965e+00
1.037350958516783e-03	4.549559e+00	4.535728e+00
1.047116583516783e-03	4.586059e+00	4.570037e+00
1.056882208516783e-03	4.622386e+00	4.603859e+00
1.066647833516783e-03	4.658539e+00	4.637157e+00
1.076413458516783e-03	4.694516e+00	4.669894e+00
1.086179083516783e-03	4.730317e+00	4.702031e+00
1.095944708516783e-03	4.765940e+00	4.733528e+00
1.105710333516783e-03	4.801383e+00	4.764346e+00
1.115475958516783e-03	4.836646e+00	4.794449e+00
1.125241583516783e-03	4.871726e+00	4.823802e+00
1.135007208516783e-03	4.906623e+00	4.852372e+00
1.144772833516783e-03	4.941335e+00	4.880132e+00
1.154538458516783e-03	4.975862e+00	4.907058e+00
1.164304083516783e-03	5.010201e+00	4.933131e+00
1.174069708516783e-03	5.044351e+00	4.958339e+00
1.183835333516783e-03	5.078311e+00	4.982675e+00
1.193600958516783e-03	5.112080e+00	5.006137e+00
1.203366583516783e-03	5.145657e+00	5.028729e+00
1.213132208516783e-03	5.179039e+00	5.050460e+00
1.222897833516783e-03	5.212227e+00	5.071344e+00
1.232663458516783e-03	5.245219e+00	5.091399e+00
1.242429083516783e-03	5.278013e+00	5.110645e+00
1.252194708516783e-03	5.310609e+00	5.129107e+00
1.261960333516783e-03	5.343005e+00	5.146812e+00
1.271725958516783e-03	5.375199e+00	5.163786e+00
1.281491583516783e-03	5.407191e+00	5.180058e+00
1.291257208516783e-03	5.438980e+00	5.195658e+00
1.301022833516783e-03	5.470563e+00	5.210615e+00
1.310788458516783e-03	5.501941e+00	5.224959e+00
1.320554083516783e-03	5.533112e+00	5.238718e+00
1.330319708516783e-03	5.564074e+00	5.251920e+00
1.340085333516783e-03	5.594826e+00	5.264594e+00
1.349850958516783e-03	5.625369e+00	5.276764e+00
1.359616583516783e-03	5.655699e+00	5.288456e+00
1.369382208516783e-03	5.685816e+00	5.299695e+00
1.379147833516783e-03	5.715720e+00	5.310504e+00
1.388913458516783e-03	5.745408e+00	5.320904e+00
1.398679083516783e-03	5.774879e+00	5.330915e+00
1.408444708516783e-03	5.804134e+00	5.340559e+00
1.418210333516783e-03	5.833170e+00	5.349853e+00
1.427975958516783e-03	5.861986e+00	5.358814e+00
1.437741583516783e-03	5.890582e+00	5.367459e+00
1.447507208516783e-03	5.918955e+00	5.375804e+00
1.457272833516783e-03	5.947106e+00	5.383863e+00
1.467038458516783e-03	5.975033e+00	5.391649e+00
1.476804083516783e-03	6.002736e+00	5.399177e+00
1.486569708516783e-03	6.030211e+00	5.406457e+00
1.496335333516783e-03	6.057461e+00	5.413502e+00
1.506100958516783e-03	6.084482e+00	5.420321e+00
1.515866583516783e-03	6.111274e+00	5.426926e+00
1.525632208516783e-03	6.137836e+00	5.433325e+00
1.535397833516783e-03	6.164166e+00	5.439528e+00
1.545163458516783e-03	6.190265e+00	5.445543e+00
1.554929083516783e-03	6.216130e+00	5.451378e+00
1.564694708516783e-03	6.241762e+00	5.457040e+00
1.574460333516783e-03	6.267159e+00	5.462536e+00
1.584225958516783e-03	6.292319e+00	5.467874e+00
1.593991583516783e-03	6.317243e+00	5.473058e+00
1.603757208516783e-03	6.341929e+00	5.478096e+00
1.613522833516783e-03	6.366376e+00	5.482992e+00
1.623288458516783e-03	6.390584e+00	5.487752e+00
1.633054083516783e-03	6.414550e+00	5.492382e+00
1.642819708516783e-03	6.438275e+00	5.496884e+00
1.652585333516783e-03	6.461759e+00	5.501265e+00
1.662350958516783e-03	6.484998e+00	5.505527e+00
1.672116583516783e-03	6.507994e+00	5.509676e+00
1.681882208516783e-03	6.530744e+00	5.513715e+00
1.691647833516783e-03	6.553248e+00	5.517647e+00
1.701413458516783e-03	6.575506e+00	5.521476e+00
1.711179083516783e-03	6.597517e+00	5.525205e+00
1.720944708516783e-03	6.619278e+00	5.528836e+00
1.730710333516783e-03	6.640791e+00	5.532373e+00
1.740475958516783e-03	6.662054e+00	5.535819e+00
1.750241583516783e-03	6.683066e+00	5.539176e+00
1.760007208516783e-03	6.703826e+00	5.542445e+00
1.769772833516783e-03	6.724334e+00	5.545631e+00
1.779538458516783e-03	6.744588e+00	5.548734e+00
1.789304083516783e-03	6.764589e+00	5.551757e+00
1.799069708516783e-03	6.784335e+00	5.554703e+00
1.808835333516783e-03	6.803826e+00	5.557572e+00
1.818600958516783e-03	6.823060e+00	5.560367e+00
1.828366583516783e-03	6.842038e+00	5.563088e+00
1.838132208516783e-03	6.860758e+00	5.565739e+00
1.847897833516783e-03	6.879220e+00	5.568321e+00
1.857663458516783e-03	6.897422e+00	5.570834e+00
1.867429083516783e-03	6.915365e+00	5.573281e+00
1.877194708516783e-03	6.933048e+00	5.575664e+00
1.886960333516783e-03	6.950469e+00	5.577982e+00
1.896725958516783e-03	6.967629e+00	5.580238e+00
1.906491583516783e-03	6.984527e+00	5.582433e+00
1.916257208516783e-03	7.001162e+00	5.584568e+00
1.926022833516783e-03	7.017532e+00	5.586644e+00
1.935788458516783e-03	7.033639e+00	5.588662e+00
1.945554083516783e-03	7.049481e+00	5.590625e+00
1.955319708516784e-03	7.065058e+00	5.592532e+00
1.965085333516783e-03	7.080369e+00	5.594385e+00
1.974850958516783e-03	7.095413e+00	5.596184e+00
1.984616583516783e-03	7.110189e+00	5.597932e+00
1.994382208516783e-03	7.124699e+00	5.599629e+00
2.004147833516782e-03	7.138940e+00	5.601275e+00
2.013913458516782e-03	7.152912e+00	5.602873e+00
2.023679083516782e-03	7.166615e+00	5.604423e+00
2.033444708516782e-03	7.180048e+00	5.605925e+00
2.043210333516782e-03	7.193211e+00	5.607382e+00
2.052975958516781e-03	7.206102e+00	5.608793e+00
2.062741583516781e-03	7.218723e+00	5.610160e+00
2.072507208516781e-03	7.231072e+00	5.611484e+00
2.082272833516781e-03	7.243149e+00	5.612764e+00
2.092038458516781e-03	7.254952e+00	5.614004e+00
2.101804083516780e-03	7.266483e+00	5.615202e+00
2.111569708516780e-03	7.277740e+00	5.616361e+00
2.121335333516780e-03	7.288723e+00	5.617481e+00
2.131100958516780e-03	7.299432e+00	5.618562e+00
2.140866583516780e-03	7.309866e+00	5.619605e+00
2.150632208516779e-03	7.320025e+00	5.620612e+00
2.160397833516779e-03	7.329908e+00	5.621583e+00
2.170163458516779e-03	7.339515e+00	5.622518e+00
2.179929083516779e-03	7.348846e+00	5.623418e+00
2.189694708516779e-03	7.357900e+00	5.624285e+00
2.199460333516778e-03	7.366677e+00	5.625118e+00
2.209225958516778e-03	7.375177e+00	5.625918e+00
2.218991583516778e-03	7.383399e+00	5.626687e+00
2.228757208516778e-03	7.391344e+00	5.627423e+00
2.238522833516777e-03	7.399009e+00	5.628129e+00
2.248288458516777e-03	7.406396e+00	5.628804e+00
2.258054083516777e-03	7.413505e+00	5.629449e+00
2.267819708516777e-03	7.420334e+00	5.630065e+00
2.277585333516777e-03	7.426884e+00	5.630652e+00
2.287350958516776e-03	7.433155e+00	5.631211e+00
2.297116583516776e-03	7.439145e+00	5.631742e+00
2.306882208516776e-03	7.444855e+00	5.632245e+00
2.316647833516776e-03	7.450285e+00	5.632720e+00
2.326413458516776e-03	7.455435e+00	5.633169e+00
2.336179083516775e-03	7.460304e+00	5.633591e+00
2.345944708516775e-03	7.464892e+00	5.633987e+00
2.355710333516775e-03	7.469199e+00	5.634358e+00
2.365475958516775e-03	7.473225e+00	5.634703e+00
2.375241583516775e-03	7.476969e+00	5.635022e+00
2.385007208516774e-03	7.480432e+00	5.635316e+00
2.394772833516774e-03	7.483613e+00	5.635586e+00
2.404538458516774e-03	7.486513e+00	5.635831e+00
2.414304083516774e-03	7.489130e+00	5.636052e+00
2.424069708516774e-03	7.491466e+00	5.636248e+00
2.433835333516773e-03	7.493520e+00	5.636420e+00
2.443600958516773e-03	7.495291e+00	5.636569e+00
2.453366583516773e-03	7.496781e+00	5.636693e+00
2.463132208516773e-03	7.497988e+00	5.636794e+00
2.472897833516772e-03	7.498913e+00	5.636871e+00
2.482663458516772e-03	7.499555e+00	5.636925e+00
2.492429083516772e-03	7.499915e+00	5.636955e+00
2.502194708516772e-03	7.499993e+00	5.636961e+00
2.511960333516772e-03	7.499788e+00	5.636944e+00
2.521725958516771e-03	7.499301e+00	5.636904e+00
2.531491583516771e-03	7.498532e+00	5.636839e+00
2.541257208516771e-03	7.497480e+00	5.636752e+00
2.551022833516771e-03	7.496146e+00	5.636640e+00
2.560788458516771e-03	7.494530e+00	5.636505e+00
2.570554083516770e-03	7.492632e+00	5.636346e+00
2.580319708516770e-03	7.490451e+00	5.636163e+00
2.590085333516770e-03	7.487989e+00	5.635956e+00
2.599850958516770e-03	7.485245e+00	5.635724e+00
2.609616583516770e-03	7.482218e+00	5.635468e+00
2.619382208516769e-03	7.478910e+00	5.635188e+00
2.629147833516769e-03	7.475321e+00	5.634882e+00
2.638913458516769e-03	7.471450e+00	5.634551e+00
2.648679083516769e-03	7.467298e+00	5.634195e+00
2.658444708516769e-03	7.462864e+00	5.633813e+00
2.668210333516768e-03	7.458150e+00	5.633405e+00
2.677975958516768e-03	7.453155e+00	5.632971e+00
2.687741583516768e-03	7.447879e+00	5.632510e+00
2.697507208516768e-03	7.442323e+00	5.632022e+00
2.707272833516767e-03	7.436487e+00	5.631507e+00
2.717038458516767e-03	7.430371e+00	5.630964e+00
2.726804083516767e-03	7.423975e+00	5.630393e+00
2.736569708516767e-03	7.417299e+00	5.629793e+00
2.746335333516767e-03	7.410345e+00	5.629164e+00
2.756100958516766e-03	7.403111e+00	5.628505e+00
2.765866583516766e-03	7.395598e+00	5.627816e+00
2.775632208516766e-03	7.387807e+00	5.627097e+00
2.785397833516766e-03	7.379738e+00	5.626346e+00
2.795163458516766e-03	7.371391e+00	5.625564e+00
2.804929083516765e-03	7.362767e+00	5.624749e+00
2.814694708516765e-03	7.353865e+00	5.623900e+00
2.824460333516765e-03	7.344687e+00	5.623019e+00
